domain,ip,shodan_ip,ports,vulns,tags,flame_tp_ids,hostnames,os,priority,reason
10betcasinomx.net,104.21.27.149,104.21.27.149,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0036,TP-0051",www.smtp.breadloaf.com;breadloaf.com;corbusier.breadloaf.com,,0,"FLAME:TP-0036,TP-0051"
081430.xyz,172.67.177.230,172.67.177.230,8080;2082;2083;2052;2053;2086;2087;2095;80;8880;8443;443,,cdn,TP-0079,garden.pittsburghkids.org;fundacion.sener,,0,FLAME:TP-0079
0543sh.com,154.213.68.100,154.213.68.100,80,,,"TP-0032, TP-0049",,,0,"FLAME:TP-0032, TP-0049"
conference-interpreter.com,76.223.54.146,76.223.54.146,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.wiki.diakon.com;stage.vespasoho.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
001280.xyz,70.39.204.237,70.39.204.237,3306;587;80;22;3001;443,CVE-2026-35388;CVE-2026-59996;CVE-2026-59997;CVE-2026-59995;CVE-2025-26466;CVE-2025-26465;CVE-2026-59999;CVE-2025-32728;CVE-2023-51767;CVE-2026-35385;CVE-2026-35387;CVE-2026-60000;CVE-2026-60001;CVE-2026-60002;CVE-2007-2768;CVE-2008-3844;CVE-2026-59998;CVE-2026-35414,database;self-signed;eol-product;starttls,"TP-0001,TP-0012,TP-0024",001514.xyz,,0,"FLAME:TP-0001,TP-0012,TP-0024"
10minutenemail.de,37.221.193.144,37.221.193.144,587;5900;110;143;80;25;443,,starttls,,mail.mailserver-online.de;mailserver-online.de,,0,FP-0011: IP-KVM / Remote-Management Exposure (conf: 20)
10minutesmail.com,172.67.221.47,172.67.221.47,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0043,fineorgokem.com;webmail.fineorgokem.com,,0,FLAME:TP-0043
10minuteinbox.com,172.67.166.144,172.67.166.144,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0043,brownspressurewashers.co.uk;webdisk.brownspressurewashers.co.uk,,0,FLAME:TP-0043
100cd.com,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
12138.com,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
123win.club,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
126game.com,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
1oh1.com,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
1website.net,13.248.169.48,13.248.169.48,80;443,,cloud,,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
bloxifymail.online,13.248.169.48,13.248.169.48,80;443,,cloud,TP-0043,a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,FLAME:TP-0043
blondecams.xyz,13.248.169.48,13.248.169.48,80;443,,cloud,"TP-0036,TP-0043",a904c694c05102f30.awsglobalaccelerator.com;www.hgl.roalco.com;webmail.mdeverywhere.com,,0,"FLAME:TP-0036,TP-0043"
1208designs.com,172.67.161.108,172.67.161.108,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",mcmarcos.com;www.mcmarcos.com,,0,"FLAME:TP-0001,TP-0012"
121569.xyz,172.67.159.149,172.67.159.149,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,www.bearglass.org;bearglass.org;cpcalendars.bearglass.org,,0,FLAME:TP-0079
1012.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
accuratecomp.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
alltell.net,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0072,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
americangraphicboard.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
ameramortgage.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
aziu.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
benifitsaversusa.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0015,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
camscan.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
carmanainsworth.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
chasefreedomactivate.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
chsp.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
clock.com,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
clyde.net,66.175.209.179,66.175.209.179,80;443,,cloud,TP-0001,southbaywoodworksinc.com;66-175-209-179.ip.linodeusercontent.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
123market.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1964.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1969.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
4tires.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
69z.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
agcd.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
aloka.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
bdas.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
beatoff.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
buyamac.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
cax.net,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
chinanew.com,45.33.83.100,45.33.83.100,80;443,,cloud,TP-0001,45-33-83-100.ip.linodeusercontent.com;motoroyunu.com;hotels-hongkong-en.ghix.com;ghix.com,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
125bet.info,104.21.59.49,104.21.59.49,8080;2082;2083;2086;2087;2095;80;8880;8443;443,,cdn,"TP-0012,TP-0036",trdf.co.il;www.slictraining.org.uk;t3.trdf.co.il,,0,"FLAME:TP-0012,TP-0036"
100022911612373.medan4d.top,104.21.39.34,104.21.39.34,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,,,0,FLAME:TP-0079
100009700450398.medan4d.top,104.21.39.34,104.21.39.34,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,,,0,FLAME:TP-0079
12904.com,172.67.180.247,172.67.180.247,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0001,TP-0012",www.gokujo-mikan.com;emoneyportal.pagonxt.com.00d2o000000zixneag.live.siteforce.com.cdn.cloudflare.net,,0,"FLAME:TP-0001,TP-0012"
101185.xyz,104.21.73.171,104.21.73.171,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,viticultura.co.nz,,0,FLAME:TP-0079
12vegascasino.net,104.21.91.31,104.21.91.31,2096;2082;2083;2052;2053;2086;2087;80;8880;8080;8443;443,,cdn,"TP-0012,TP-0036",kneadandproof.com,,0,"FLAME:TP-0012,TP-0036"
131qs.com,172.67.157.19,172.67.157.19,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0012,TP-0036",roth-rau.de,,0,"FLAME:TP-0012,TP-0036"
151qs.com,172.67.157.19,172.67.157.19,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0043,roth-rau.de,,0,FLAME:TP-0043
132236.xyz,104.21.65.104,104.21.65.104,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,,,0,FLAME:TP-0079
120400.xyz,207.207.210.23,207.207.210.23,80;443,,,TP-0042,hallchryslerdodgejeepramchesapeake.com;weberbbq.co.uk,,0,FLAME:TP-0042
1337.no,91.189.182.67,91.189.182.67,80;443;22,CVE-2013-0941;CVE-2013-0942;CVE-2009-2299;CVE-2012-4001;CVE-2011-1176;CVE-2011-2688;CVE-2009-0796;CVE-2012-3526;CVE-2013-2765;CVE-2013-4365;CVE-2007-4723;CVE-2012-4360,,,www.1337.no;mail.managed68.servetheworld.net;1337.no,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
128765.xyz,18.208.88.157,18.208.88.157,80;443,,cloud,,uscvgsa.netlify.app;cadre5.com;netlify.app;ec2-18-208-88-157.compute-1.amazonaws.com,,0,FP-0009: IPIDEA Residential Proxy Network Infrastructure (conf: 80)
136betcasino.info,172.67.170.246,172.67.170.246,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0012,TP-0036",ptcpower.com,,0,"FLAME:TP-0012,TP-0036"
02bet.info,172.67.194.48,172.67.194.48,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0036,argotrak.com;dentistjoliet.com,,0,FLAME:TP-0036
0hdear.com,147.93.81.87,147.93.81.87,,,,"TP-0042,TP-0048",,,0,"FLAME:TP-0042,TP-0048"
acemail.info,147.93.81.87,147.93.81.87,,,,TP-0042,,,0,FLAME:TP-0042
138500.xyz,172.67.154.97,172.67.154.97,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0079,teknosounds.com,,0,FLAME:TP-0079
13bet.info,172.67.214.74,172.67.214.74,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,CVE-2011-1047;CVE-2020-36326;CVE-2019-17673;CVE-2019-17672;CVE-2019-17671;CVE-2019-17670;CVE-2019-17675;CVE-2019-17674;CVE-2012-0898;CVE-2011-3851;CVE-2008-4625;CVE-2017-5612;CVE-2017-5611;CVE-2017-5610;CVE-2012-0895;CVE-2012-0896;CVE-2011-3854;CVE-2016-10045;CVE-2020-11028;CVE-2020-11029;CVE-2010-4277;CVE-2020-11026;CVE-2020-11027;CVE-2011-3981;CVE-2017-6819;CVE-2008-4733;CVE-2009-0968;CVE-2018-1000773;CVE-2011-3853;CVE-2008-4734;CVE-2017-5491;CVE-2017-5490;CVE-2017-5493;CVE-2017-5492;CVE-2011-0641;CVE-2020-25286;CVE-2009-4424;CVE-2010-4518;CVE-2019-8943;CVE-2010-4825;CVE-2017-14724;CVE-2022-3590;CVE-2012-1068;CVE-2020-4049;CVE-2020-4048;CVE-2020-4047;CVE-2020-4046;CVE-2012-1067;CVE-2009-2143;CVE-2009-2383;CVE-2009-4748;CVE-2009-2144;CVE-2020-11030;CVE-2023-39999;CVE-2017-14718;CVE-2017-5488;CVE-2017-5489;CVE-2017-5487;CVE-2011-5082;CVE-2011-4646;CVE-2011-0740;CVE-2009-3703;CVE-2017-16510;CVE-2009-2396;CVE-2020-4050;CVE-2011-3855;CVE-2009-2852;CVE-2011-3857;CVE-2011-3856;CVE-2008-7040;CVE-2011-3850;CVE-2010-3977;CVE-2011-3852;CVE-2019-16217;CVE-2012-0934;CVE-2011-3859;CVE-2011-3858;CVE-2010-4402;CVE-2010-4403;CVE-2010-4747;CVE-2019-16221;CVE-2019-16220;CVE-2012-2912;CVE-2012-2913;CVE-2012-2916;CVE-2012-2917;CVE-2010-4875;CVE-2020-28035;CVE-2023-22622;CVE-2017-8295;CVE-2016-7168;CVE-2016-7169;CVE-2018-20148;CVE-2018-20149;CVE-2010-1186;CVE-2018-20147;CVE-2020-28034;CVE-2020-28039;CVE-2020-28038;CVE-2009-4170;CVE-2020-28033;CVE-2020-28032;CVE-2020-28037;CVE-2020-28036;CVE-2011-4669;CVE-2012-2920;CVE-2008-5752;CVE-2018-5776;CVE-2011-4803;CVE-2012-1010;CVE-2012-1011;CVE-2018-12895;CVE-2017-9063;CVE-2021-44223;CVE-2019-16218;CVE-2019-20042;CVE-2019-20043;CVE-2019-20041;CVE-2018-20151;CVE-2018-20150;CVE-2018-20153;CVE-2018-20152;CVE-2009-4169;CVE-2009-4168;CVE-2009-4672;CVE-2011-4568;CVE-2011-4671;CVE-2011-4673;CVE-2018-10101;CVE-2018-10100;CVE-2018-10102;CVE-2017-17094;CVE-2011-4562;CVE-2010-4630;CVE-2017-17091;CVE-2019-16219;CVE-2017-17093;CVE-2017-17092;CVE-2012-1786;CVE-2019-9787;CVE-2017-6814;CVE-2010-4779;CVE-2017-14725;CVE-2011-5051;CVE-2016-9263;CVE-2011-3864;CVE-2011-3865;CVE-2011-3860;CVE-2011-3861;CVE-2011-3862;CVE-2011-3863;CVE-2020-26596;CVE-2019-16223;CVE-2019-16222;CVE-2023-2745;CVE-2022-43497;CVE-2019-16780;CVE-2019-16781;CVE-2017-1000600;CVE-2017-9064;CVE-2017-9065;CVE-2017-9066;CVE-2017-9061;CVE-2017-9062;CVE-2008-4732;CVE-2013-5918;CVE-2022-4973;CVE-2012-6707;CVE-2010-0673;CVE-2008-1982;CVE-2018-19296;CVE-2011-1669;CVE-2007-2627;CVE-2007-5800;CVE-2017-6818;CVE-2010-2924;CVE-2008-6811;CVE-2017-14726;CVE-2017-6815;CVE-2017-6816;CVE-2017-6817;CVE-2017-14723;CVE-2017-14720;CVE-2017-14721;CVE-2010-4839;CVE-2020-28040;CVE-2019-17669;CVE-2010-4637;CVE-2022-43504;CVE-2022-43500;CVE-2011-0760;CVE-2012-1205;CVE-2022-21663;CVE-2022-21662;CVE-2022-21661;CVE-2009-2122;CVE-2022-21664;CVE-2019-8942;CVE-2024-31210;CVE-2016-10033;CVE-2018-6389;CVE-2008-7175;CVE-2012-1785;CVE-2012-2759;CVE-2011-0759,cdn,"TP-0012,TP-0036",camillescafe.com;www.camillescafe.com,,0,"FLAME:TP-0012,TP-0036"
13win23com.com,172.67.149.107,172.67.149.107,2096;2082;2083;2052;2053;2086;2087;2095;80;8880;8080;8443;443,,cdn,"TP-0079, TP-0060",hoffmeistersouthcounty.com,,0,"FLAME:TP-0079, TP-0060"
1234yahoo.com,,127.0.0.1,,,,"TP-0001,TP-0067",,,0,"FLAME:TP-0001,TP-0067"
149837.com,104.21.48.116,104.21.48.116,2096;2082;2083;2052;2086;2087;2095;80;8880;8080;8443;443,,cdn,TP-0060,www.assuredallies.com,,0,FLAME:TP-0060
15057700.com,23.145.152.228,23.145.152.228,80;443;22,CVE-2026-59996;CVE-2026-59997;CVE-2026-59995;CVE-2025-26465;CVE-2026-59999;CVE-2026-60000;CVE-2026-60001;CVE-2026-60002;CVE-2007-2768;CVE-2025-32728;CVE-2026-35414;CVE-2017-15906;CVE-2020-14145;CVE-2021-41617;CVE-2019-6111;CVE-2023-51385;CVE-2026-59998;CVE-2018-20685;CVE-2018-15473;CVE-2020-15778;CVE-2026-35387;CVE-2018-15919;CVE-2016-20012;CVE-2026-35388;CVE-2026-35385;CVE-2019-6110;CVE-2008-3844;CVE-2021-36368;CVE-2023-51767;CVE-2023-48795;CVE-2023-38408;CVE-2019-6109,,"TP-0041,TP-0042",3652013.com,,0,"FLAME:TP-0041,TP-0042"
15057777.com,23.145.152.228,23.145.152.228,80;443;22,CVE-2026-59996;CVE-2026-59997;CVE-2026-59995;CVE-2025-26465;CVE-2026-59999;CVE-2026-60000;CVE-2026-60001;CVE-2026-60002;CVE-2007-2768;CVE-2025-32728;CVE-2026-35414;CVE-2017-15906;CVE-2020-14145;CVE-2021-41617;CVE-2019-6111;CVE-2023-51385;CVE-2026-59998;CVE-2018-20685;CVE-2018-15473;CVE-2020-15778;CVE-2026-35387;CVE-2018-15919;CVE-2016-20012;CVE-2026-35388;CVE-2026-35385;CVE-2019-6110;CVE-2008-3844;CVE-2021-36368;CVE-2023-51767;CVE-2023-48795;CVE-2023-38408;CVE-2019-6109,,"TP-0041,TP-0042",3652013.com,,0,"FLAME:TP-0041,TP-0042"
129.in,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1370.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
089-100-176119.ntlworld.ie,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
17.org,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
10minutemail.de,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
158.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1970.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1974.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1350.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
1981.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
2700.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
2athens.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
34.no,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
301.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
372.net,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
3dsculpter.net,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
3dsculpter.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
43.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 95)
443.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
4auction.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
4hotel.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
4superbowl.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
4weather.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
69postix.info,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
782.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
7uj.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
812.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
830.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
875.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
869.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
8i7.net,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
8mail.com,104.247.81.99,104.247.81.99,80,,,TP-0001,x.ernstchemie.de,,0,FP-0008: pickelhost/eye-mail ULA SPF Phishing Platform (conf: 75)
