mx_host,domain_count,primary_asn
mail.atlanticyu.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.apothegmaml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.atlantanewsplus.com,1,"AS51167 (CONTABO, DE)"
mail.apothegmmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.apothmals.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.cellcashr.com,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.apothegmfmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.altsci.com,1,"AS6939 (HURRICANE - Hurricane Electric LLC, US)"
mail.artykuly.net.pl,1,"AS50599 (Autonomous System for Dataspace P.S.A., PL)"
mail.appc.se,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
atmc-net.mx.av-mx.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
_dc-mx.5c2582e42338.celticin.site,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
celticwoman-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail1.atomicmail.io,1,"AS24940 (HETZNER-AS, DE)"
mail.atmosphmalis.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.atomistifml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.atozshop.site,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.atorymail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.cemeteryfmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.atoptomail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.cengrop.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.center-mail.de,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
aspmx.l.google.com.atrickmail.com,1,
mx.celymcoffee.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.atropinimale.com,1,"AS12586 (ASGHOSTNET, DE)"
atsw-de.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
atedmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
cenmnredcross.org,1,"AS16276 (OVH, FR)"
mail.centraldasaude.xyz,1,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mail.attjkmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.centralisaml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.centr-fejerverkov28.ru,1,"AS44094 (WEBHOST1-AS, RU)"
mail.centraldecomunicacion.es,1,"AS16276 (OVH, FR)"
mail.atelierdelune.shop,1,"AS203446 (AS203446, GB)"
centraltermites.site,1,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
mail.centr-luch.ru,1,"AS44094 (WEBHOST1-AS, RU)"
mail.central-asia.travel,1,"AS59939 (WIBO-AS, LT)"
mail.centrodeolhoscampos.com,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
mail.aubady.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.atende.pl,1,"AS15694 (ATMAN-ISP-AS ATM S.A., PL)"
mail.audacityorg.de,1,
mx.centurytrl.net,1,"AS26666 (INTERSERVER-LAX - Interserver, Inc, US)"
mx.centrurytel.net,1,"AS26666 (INTERSERVER-LAX - Interserver, Inc, US)"
mail.audiofu.com,1,"AS24940 (HETZNER-AS, DE)"
mx.attack11.com,1,"AS9371 (SAKURA-C SAKURA Internet Inc., JP)"
audleytravel-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.cephafml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.augmentationtechnology.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
ceramictile-outlet.com,1,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
mail.cephalothsalo.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.cerrajerosmadridbaratos.com,1,"AS16276 (OVH, FR)"
mail.ateh.su,1,"AS29182 (RU-JSCIOT, RU)"
mail.auralith.cfd,1,"AS203446 (AS203446, GB)"
mail.cerrajeroscastellon24horas.com,1,"AS16276 (OVH, FR)"
mail.ceremoio.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.aumails.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.cerrajerosmurcia.info,1,"AS16276 (OVH, FR)"
mail.ceremonimail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.certifiedtgp.com,1,"AS212317 (HETZNER-CLOUD3-AS, DE)"
cegetel.fr.nf,1,"AS16276 (OVH, FR)"
certexx.fr.nf,1,"AS16276 (OVH, FR)"
aula.edu.pl,1,"AS47583 (AS-HOSTINGER, CY)"
mail.aurevoirmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.cervicofmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail12.lh.pl,1,"AS203417 (LH, PL)"
a604126.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.cervicoemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.cetakexpress.com,1,"AS198610 (BEGET-AS, RU)"
mail.cevipsa.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.gwc.ca,1,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mail.atherosclmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.atherosclfl.com,1,"AS12586 (ASGHOSTNET, DE)"
australianfinefood.com,1,"AS16276 (OVH, FR)"
aulaline.com,1,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mx2.cetpass.com,1,"AS200107 (KL-EXT, CH)"
_dc-mx.91239548f6e6.austriasocial.com,1,"AS56851 (VPS-UA-AS, UA)"
mail.aurelstyle.ru,1,
_dc-mx.bfce4a5a7598.auth2fa.com,1,"AS24940 (HETZNER-AS, DE)"
mail.authoritybeast.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.auth.legal,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.cfdlstackf.com,1,"AS47583 (AS-HOSTINGER, CY)"
authenticroute.com,1,"AS16276 (OVH, FR)"
inleed.xyz,1,"AS206170 (INLEED, SE)"
mail.autecrsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
m.autdent.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
cetinraf.com,1,"AS42846 (GUZELHOSTING GNET INTERNET TELEKOMUNIKASYON A.S., TR)"
mail.cfo.futbol,1,"AS16276 (OVH, FR)"
cfvingenieria.com,1,"AS23352 (SERVERCENTRAL - DEFT.COM, US)"
_dc-mx.44fd92515bb0.autobotsoft.net,1,"AS399275 (SOLID - Solid Systems LLC, US)"
mail.autocatmail.com,1,"AS12586 (ASGHOSTNET, DE)"
autofix-ae.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.atlant.link,1,"AS16276 (OVH, FR)"
mail.cfh.ch,1,"AS21069 (ASN-METANET Routingpeering issues: noc@metanet.ch, CH)"
mail.autocatfmk.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.autoeemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.autobimalary.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.chachyn.site,1,"AS16276 (OVH, FR)"
mail.autobirsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.ationismmail.com,1,"AS132203 (TENCENT-NET-AP-CN Tencent Building, Kejizhongyi Avenue, CN)"
mail.autoinocumals.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.autoimmunml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.ch-centre-bretagne.fr,1,"AS212208 (GCS_RTB-AS, FR)"
automatedremote-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.apomemail.ru,1,"AS16276 (OVH, FR)"
mail.autogenrsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
cgw.fr.nf,1,"AS15557 (LDCOMNET --- I3Dnet ---, FR)"
mail.autogeneml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.autoimmfml.ru,1,"AS12586 (ASGHOSTNET, DE)"
autoloans.us,1,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
mx.chacuo.net,1,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mail.autolithml.ru,1,"AS12586 (ASGHOSTNET, DE)"
autolithmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
mail.automemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx.xmission.com,1,"AS6315 (XMISSION - XMission, L.C., US)"
mail.autopolymail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.autopages.site,1,"AS198610 (BEGET-AS, RU)"
mail.autorotaml.com,1,"AS12586 (ASGHOSTNET, DE)"
grupokaufmann.in.tmes.trendmicro.com,1,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mail.chalcomail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.autoschedifml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.auxille.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
av.dbbest.net,1,"AS13188 (TRIOLAN, UA)"
mail.chaneymonge.us,1,"AS40926 (SURFAIRWIRELESS-IL-01 - Surf Air Wireless, LLC, US)"
xrspmail.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.autothaumaml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.avalentra.cfd,1,"AS203446 (AS203446, GB)"
mail.avalanche1.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.ava-studio.ru,1,"AS210079 (EUROBYTE, RU)"
mx.avanafilprime.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.avangard.ru.com,1,"AS200303 (LUMASERV LUMASERV GmbH, DE)"
aver-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.chapsmail.com,1,"AS16276 (OVH, FR)"
mail.chapterfmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.averon.cc,1,"AS55688 (BEON-AS-ID PT. Beon Intermedia, ID)"
autorijschoolpoul.com,1,"AS205876 (HOASTED, NL)"
charactmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
mail.charactesemail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.chargehosting.com,1,"AS215481 (FLEXYNODE-AS, NL)"
mail.chargeamail.ru,1,"AS12586 (ASGHOSTNET, DE)"
avanganihotelcannes.com,1,"AS16276 (OVH, FR)"
charlies-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.aviro.com,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
charmingfaredemo.com,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
weasel.ninja,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
aviemore-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.expedient.net,1,"AS17054 (EXPEDIENT - Expedient, US)"
mail.avitamfl.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.centermail.at,1,"AS33695 (SCALEMATRIX - ScaleMatrix, US)"
mail.charolottetimes46.com,1,"AS51167 (CONTABO, DE)"
mail.avitamiruby.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx2.avissena.com,1,"AS200107 (KL-EXT, CH)"
centralrealestate-com01i.mail.protection.outlook.com,1,
mail.avtodublikat.ru,1,"AS14956 (ROUTERHOSTING - RouterHosting LLC, US)"
mail.avtolev.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.avocaaml.ru,1,"AS12586 (ASGHOSTNET, DE)"
_dc-mx.21003bbced4e.awca.eu,1,"AS12876 (Online SAS, FR)"
mail.avumail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
awarenessu.com,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mx.awesomesaucemail.org,1,"AS24940 (HETZNER-AS, DE)"
mail.awnspeeds.com,1,"AS47583 (AS-HOSTINGER, CY)"
awsome-gadgets.com,1,"AS20278 (NEXEON - Nexeon Technologies, Inc., US)"
awep.net,1,"AS58487 (CRI-AS-AP CV. Rumahweb Indonesia, ID)"
mail.axkleinfa.com,1,"AS47583 (AS-HOSTINGER, CY)"
axenor-co-uk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.awumail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.axiomatml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.ayimail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.ayomail.com,1,"AS16276 (OVH, FR)"
mail.ayfoto.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.axeprim.eu,1,"AS15967 (NETARTGROUP, PL)"
mail.ayqtellsu.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.azame.pw,1,"AS44486 (SYNLINQ synlinq.de, DE)"
mail.awesomeplacesonearth.com,1,"AS16276 (OVH, FR)"
mail.audiemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
centrodereclamos.com,1,"AS27823 (Dattatec.com, AR)"
azeqsd.fr.nf,1,"AS16276 (OVH, FR)"
mail.efty.com,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.azqas.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.azacavesuite.com,1,"AS51557 (TR-ISIMTESCIL-20201202, TR)"
azooma.ru,1,"AS25532 (MASTERHOST-AS Moscow, Russia, RU)"
mail.avtoyurist-moskva1.ru,1,"AS44094 (WEBHOST1-AS, RU)"
a189593.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx1.azumail.com,1,"AS62371 (PROTON, CH)"
azentron.com,1,"AS47692 (NESSUS, AT)"
mail.azirmail.com,1,"AS51167 (CONTABO, DE)"
axiz.digital,1,"AS37153 (xneelo, ZA)"
mail.awatum.de,1,"AS3209 (VODANET International IP-Backbone of Vodafone, DE)"
b.lovepettoys.shop,1,"AS47583 (AS-HOSTINGER, CY)"
azmail.fun,1,"AS16276 (OVH, FR)"
mail.b1of96u.com,1,"AS47583 (AS-HOSTINGER, CY)"
azhirock.com,1,"AS16276 (OVH, FR)"
mail.austinprimetimes.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.b88i.ink,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mx2.b5safaria.com,1,"AS200107 (KL-EXT, CH)"
mail.b9x45v1m.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.babyfun.fun,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.babyemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
entrusting.backlinkhorsepower.com,1,"AS16276 (OVH, FR)"
mx1.hostinger.ph,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mx.backyardgardenblog.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.bacterils.ru,1,"AS12586 (ASGHOSTNET, DE)"
bacria.com,1,"AS51167 (CONTABO, DE)"
bacteriomail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
mail.b7s.ru,1,"AS24940 (HETZNER-AS, DE)"
mail.bacteriomail.ru,1,"AS12586 (ASGHOSTNET, DE)"
baebies-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bacria.net,1,"AS51167 (CONTABO, DE)"
mail.bacterifmals.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.bacterifl.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.bagonew.com,1,"AS51167 (CONTABO, DE)"
sv31.byethost31.org,1,"AS34119 (WILDCARD-AS Wildcard UK Limited, GB)"
mail.bacteemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
localhost.badoo.live,1,
mail.bachpanglobal.com,1,"AS199404 (WHG-IN, GB)"
ega02.vas-server.cz,1,"AS39392 (SUPERNETWORK _, CZ)"
mail.badopsec.lol,1,"AS44486 (SYNLINQ synlinq.de, DE)"
mail.bacteriotmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.eamarketing.dev,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mx6.bagscheaps.org,1,
mail.bailbondsdirect.com,1,"AS55293 (A2HOSTING - A2 Hosting, Inc., US)"
bahoo.biz.st,1,"AS16276 (OVH, FR)"
mail.autosuggmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.autoschrsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
balconat-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mxa-005c5601.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mx00.ionos.it,1,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.balawo.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
bainbridgere-com.mx1.arsmtp.com,1,"AS53780 (AS-APPRIVER - APPRIVER LLC, US)"
autre.fr.nf,1,"AS16276 (OVH, FR)"
mx-host.dot.tk,1,"AS10439 (CARINET - CariNet, Inc., US)"
baltimorechildrensbusinessfair-com.mail.protection.outlook.com,1,
mail.balanoprsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.baltimorenewswire.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
_dc-mx.d7e464c7b3d3.bamlife.ru,1,"AS211381 (PODAON, LV)"
bamjamz.com,1,"AS40244 (TURNKEY-INTERNET - Turnkey Internet Inc., US)"
mail.baltimorebusinessdaily.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mail.bananmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mx6.bananashakem.com,1,
banistersdirect.com,1,"AS26042 (FIBERSTATE - FiberState, LLC, US)"
mail.bankrotstvoufa.ru,1,"AS35278 (SPRINTHOST, RU)"
mail.bangemji.my.id,1,"AS203446 (AS203446, GB)"
mail.barakademin.se,1,"AS214640 (HOSTUP HOSTUP, SE)"
mail.bandamn.ru,1,"AS44094 (WEBHOST1-AS, RU)"
mail.barneu.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
barooko.com,1,"AS14670 (WHG-USE1, GB)"
mail.baranmail.com,1,"AS12586 (ASGHOSTNET, DE)"
barnyard-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.banten.me,1,"AS15685 (CASABLANCA-AS Internet & Collocation Provider, CZ)"
mail.barosinmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.barocemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.awarejune.com,1,"AS8175 (HIGHSPEEDWEB - High Speed WebGenesis 2 Networks, US)"
mail.basidiommails.ru,1,"AS12586 (ASGHOSTNET, DE)"
level2mx.basketth.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.bathukfmk.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.battleperks.com,1,"AS18501 (JOESD-18501 - CyberCloud Professionals LLC, US)"
mail.basidiml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.baserelief.ru,1,"AS50340 (SELECTEL-MSK, RU)"
_dc-mx.246df1880ddb.bazoocam.co,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.baylead.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
_dc-mx.9b5d377f9c5f.bazienfejar.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mx2.bauchtanzkunst.info,1,"AS20756 (NAMESHIELD, FR)"
mail.bbitj.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.bayomail.com,1,"AS12586 (ASGHOSTNET, DE)"
mirunasex.sextoys.bar,1,"AS47583 (AS-HOSTINGER, CY)"
mx0.bbnx.net,1,"AS7018 (ATT-INTERNET4 - AT&T Enterprises, LLC, US)"
tmsevpc.daouoffice.com,1,AS15169 19527 (Unknown)
bboys.fr.nf,1,"AS16276 (OVH, FR)"
mail.bbswordiwc.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.bcarriedxl.com,1,"AS47583 (AS-HOSTINGER, CY)"
bazreno.com,1,"AS31549 (RASANA, IR)"
bcompiled3.com,1,"AS47583 (AS-HOSTINGER, CY)"
bbox-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
bcxpartners-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bcm.edu.pl,1,"AS16276 (OVH, FR)"
mail1.baltimorecountymd.gov,1,"AS53302 (BALTIMORECOUNTYGOVERNMENT - Baltimore County Government, US)"
mx4.pub.mailpod14-cph3.one.com,1,"AS51468 (ONECOM, DK)"
mail.bdshar.com,1,"AS24940 (HETZNER-AS, DE)"
_dc-mx.e1c374005988.bdm.ovh,1,"AS24940 (HETZNER-AS, DE)"
mail.bccplease.com,1,"AS206281 (AS-ZXCS, NL)"
mail.beachboys.click,1,"AS51167 (CONTABO, DE)"
mail.beachflag.click,1,"AS51167 (CONTABO, DE)"
mail.beachtenenglisch.click,1,"AS51167 (CONTABO, DE)"
mail.beachvolleyball.click,1,"AS51167 (CONTABO, DE)"
mail.beastmailer.com,1,"AS24940 (HETZNER-AS, DE)"
_dc-mx.4ba7651ec319.bebas.blog,1,"AS12876 (Online SAS, FR)"
beachsuites-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.becanada-mail.com,1,"AS16276 (OVH, FR)"
mail.bedroomsod.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.beautytesterin.de,1,"AS24940 (HETZNER-AS, DE)"
mx1.beddly.com,1,"AS26666 (INTERSERVER-LAX - Interserver, Inc, US)"
mail4.beefmilk.com,1,
beautifulhair.info,1,"AS22611 (INMOTION - InMotion Hosting, Inc., US)"
beemechanical-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.befirstmail.xyz,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
befoster-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
e.beganment.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx2.bedmail.top,1,"AS200107 (KL-EXT, CH)"
engine01-40032-1.icritical.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.bekommenmail.com,1,"AS12586 (ASGHOSTNET, DE)"
_dc-mx.06a7d00f9fe9.belamar.pt,1,"AS39444 (OWENTIS-AS, FR)"
beliefnet-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
beli4d.com,1,"AS59253 (LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD., SG)"
mail.bacteroidmail.com,1,"AS207957 (SERVHOST-AS, GB)"
mxmta.bellnet.ca,1,"AS577 (BACOM - Bell Canada, CA)"
belt-io.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
belediyeevleri2noluasm.com,1,"AS208483 (WERIDATA-LLC, US)"
mx-c.beloffmail.net.ua,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mx.ballysale.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
az.com,1,"AS54641 (IMH-IAD - InMotion Hosting, Inc., US)"
mail.benefit.carolinensielrestaurants.click,1,"AS51167 (CONTABO, DE)"
eff587a20a58ec4f8c55ab6f25eb15.pamx1.hotmail.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
benedicmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
mail.beneemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
colo3.benshelf.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.berbekmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.berodomoko.be,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.bergenregional.com,1,"AS210250 (WPX, BG)"
mail.berycsemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
best-nj.com,1,"AS56851 (VPS-UA-AS, UA)"
mail.best-mail-x.com,1,"AS24940 (HETZNER-AS, DE)"
mx.berwie.com,1,"AS44476 (ZETTA-AS, BG)"
mail.best-temp-mail.info,1,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
mx2.best-john-boats.com,1,"AS200107 (KL-EXT, CH)"
benlianfoundation.com,1,"AS31042 (SERBIA-BROADBAND-AS Serbia BroadBand-Srpske Kablovske mreze d.o.o., RS)"
mail.best-casino.online,1,"AS211381 (PODAON, LV)"
basicdigitalmedia-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.beonweb.ru,1,
mail.best-things.ru,1,"AS210079 (EUROBYTE, RU)"
bestguns.xyz,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.besplatnye-yuridicheskie-konsultacii.ru,1,"AS50340 (SELECTEL-MSK, RU)"
andromeda.j-webdesigns.com,1,"AS29066 (VELIANET-AS velia.net Internetdienste GmbH, DE)"
mx1.besthostever.xyz,1,"AS200107 (KL-EXT, CH)"
122.51.11.139,1,
mail.bestforexrobots.uno,1,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mail.bestonlinecasinosincanada.com,1,"AS51248 (HOST-TELECOM, CZ)"
mail.bestkonto.pl,1,"AS16276 (OVH, FR)"
mail.baskinome.ru,1,"AS51852 (PLI-AS, PA)"
mail.bestpornstream.com,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
mail.bestmiaminews.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
smx-1.bestweb.net,1,"AS47071 (CHR-SOLUTIONS - CHR SOLUTIONS INC, US)"
mx6.besttopbeat.com,1,
