IP,ASN,Name,BGP_Prefix,Country,Registry
185.220.101.165,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a04:52c0:0104:31e6:0000:0000:0000:0001,,,,,
2620:018c:0000:0192:0000:0000:00e0:0134,,,,,
192.42.116.186,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2a0b:f4c2:0002:0000:0000:0000:0000:0060,,,,,
192.76.160.151,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
93.94.51.243,AS215540,"GCS-AS, GB",93.94.51.0/24,IQ,
2a0b:f4c2:0000:0000:0000:0000:0000:0019,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0150,,,,,
107.189.8.56,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
23.129.64.201,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
144.126.133.74,AS40021,"CONTABO-40021 - Contabo Inc., US",144.126.128.0/20,US,
2620:018c:0000:0192:0000:0000:00e0:0209,,,,,
2a04:52c0:7000:0002:0000:0000:0000:0143,,,,,
185.132.53.47,AS211507,"LAIN we love lain, cats and the world wide web, DE",185.132.53.0/24,DE,
2a03:94e0:ffff:0194:0032:0107:0000:0163,,,,,
193.189.100.198,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
109.71.252.88,AS58087,"FLORIANKOLB, DE",109.71.252.0/24,DE,
193.189.100.206,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
185.220.101.48,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.101.0,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:067c:0e60:0c0c:0192:0042:0116:0201,,,,,
2a0b:f4c2:0002:0000:0000:0000:0000:0034,,,,,
5.255.102.43,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
5.255.115.58,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
185.220.101.169,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a12:a800:0009:0001:0193:0026:0115:0140,,,,,
2a04:52c0:7000:0002:0000:0000:0000:0141,,,,,
23.191.200.10,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0178,,,,,
45.13.225.78,AS58087,"FLORIANKOLB, DE",45.13.225.0/24,DE,
185.241.208.82,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",185.241.208.0/24,NL,
5.255.104.35,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
2001:067c:0e60:0c0c:0192:0042:0116:0184,,,,,
2a0b:f4c0:016c:0011:0000:0000:0000:0001,,,,,
198.50.191.95,AS16276,"OVH, FR",198.50.128.0/17,CA,
23.191.200.17,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0165,,,,,
5.255.111.52,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
23.134.88.60,AS924,CLOUDIE - Cloudie Networks LLC,23.134.88.0/24,US,
186.19.109.110,AS27747,"Telecentro S.A., AR",186.19.96.0/20,AR,
185.220.101.56,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2620:018c:0000:0192:0000:0000:00e0:0192,,,,,
209.141.55.26,AS53667,"PONYNET - FranTech Solutions, US",209.141.32.0/19,US,
165.73.242.163,AS40676,"AS40676 - Psychz Networks, US",165.73.242.0/24,ZA,
69.163.77.166,AS36103,"CENTRALUTAH - Central Utah Telephone, Inc., US",69.163.77.0/24,US,
192.42.116.192,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2a0f:df00:0000:0255:0000:0000:0000:0205,,,,,
23.129.64.216,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a0b:f4c2:0002:0000:0000:0000:0000:0043,,,,,
2001:067c:289c:0000:0000:0000:0000:0020,,,,,
185.243.218.229,AS56655,"GIGAHOST, NO",185.243.218.0/24,NO,
102.130.127.117,AS328364,"Host-Africa-AS, ZA",102.130.127.0/24,ZA,
171.25.193.40,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
193.105.134.155,AS42237,"W1N, GB",193.105.134.0/24,GB,
185.220.101.191,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0e:fa00:0000:0030:0000:0000:0000:0001,,,,,
2a04:52c0:7000:0002:0000:0000:0000:0146,,,,,
2a12:a800:0002:0001:0045:0080:0158:0075,,,,,
94.16.121.91,AS197540,"NETCUP-AS netcup GmbH, DE",94.16.120.0/22,AT,
2a0b:f4c0:016c:0010:0000:0000:0000:0001,,,,,
2a0f:df00:0000:0255:0000:0000:0000:0194,,,,,
139.99.8.57,AS16276,"OVH, FR",139.99.0.0/17,CA,
104.244.73.190,AS53667,"PONYNET - FranTech Solutions, US",104.244.73.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0138,,,,,
2a12:a800:0001:0001:0002:0058:0056:0220,,,,,
77.48.28.239,AS16019,"VODAFONE-CZ-AS, CZ",77.48.0.0/17,CZ,
45.80.158.27,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
109.70.100.11,AS208323,"APPLIEDPRIVACY-AS, AT",109.70.100.0/24,AT,
2a04:9dc0:0031:0000:0000:0000:c0cc:004d,,,,,
2620:018c:0000:0192:0000:0000:00e0:0166,,,,,
2a02:0898:0169:0000:0000:0000:0000:0001,,,,,
2620:018c:0000:0192:0000:0000:00e0:0198,,,,,
2a02:0418:6017:0000:0000:0000:0000:0148,,,,,
178.17.170.23,AS43289,"TRABIA, MD",178.17.160.0/20,MD,
2a12:a800:0002:0001:0045:0141:0215:0016,,,,,
185.220.100.250,AS205100,"F3NETZE, DE",185.220.100.0/24,DE,
66.94.111.228,AS40021,"CONTABO-40021 - Contabo Inc., US",66.94.104.0/21,US,
2a12:a800:0001:0001:0194:0026:0192:0177,,,,,
2a0d:bbc7:0000:0000:f816:3eff:fe0b:181b,,,,,
170.64.203.139,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",170.64.192.0/19,US,
2a12:a800:0002:0001:0045:0138:0016:0240,,,,,
2a03:e600:0100:0000:0000:0000:0000:0010,,,,,
104.244.78.232,AS53667,"PONYNET - FranTech Solutions, US",104.244.78.0/24,US,
185.132.53.11,AS211507,"LAIN we love lain, cats and the world wide web, DE",185.132.53.0/24,DE,
2001:067c:0e60:0c0c:0192:0042:0116:0192,,,,,
45.84.107.76,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2a0b:f4c2:0001:0000:0000:0000:0000:0139,,,,,
2a12:a800:0002:0001:0045:0080:0158:0167,,,,,
47.5.54.116,AS33588,"BRESNAN-33588 - Charter Communications LLC, US",47.5.0.0/17,US,
193.237.155.109,AS5378,"Vodafone, GB",193.237.0.0/16,GB,
2a0e:97c0:03e3:0460:1337:b20b:1337:0009,,,,,
185.225.69.203,AS30836,"NET23-AS, HU",185.225.68.0/22,HU,
2a0b:f4c2:0004:0000:0000:0000:0000:0109,,,,,
2001:067c:2044:c141:0000:0001:6431:0001,,,,,
2605:6400:0030:f7c0:8511:b113:ca11:9baa,,,,,
2001:067c:289c:0002:0000:0000:0000:0234,,,,,
172.233.82.41,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.233.64.0/19,US,
185.107.57.65,AS43350,"NFORCE, NL",185.107.56.0/22,NL,
64.190.76.11,AS214094,OSSERVATORIO-NESSUNO - Davide Silvetti trading as 'Association Osservatorio Nessuno ODV',64.190.76.0/24,IT,
93.95.228.125,AS44925,"THE-1984-AS, IS",93.95.224.0/21,IS,
216.9.225.157,AS44382,"WHITELABEL, US",216.9.225.0/24,US,
74.50.118.26,AS29802,"HVC-AS - HIVELOCITY, Inc., US",74.50.118.0/24,US,
2a04:52c0:0103:5acd:0000:0000:0000:0001,,,,,
185.220.101.179,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
38.135.24.120,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
85.119.82.142,AS8943,"JUMP, GB",85.119.80.0/21,GB,
178.254.18.25,AS42730,"EVANZOAS, DE",178.254.0.0/19,DE,
193.26.115.123,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",193.26.115.0/24,NL,
2a0b:f4c2:0002:0000:0000:0000:0000:0052,,,,,
157.245.108.94,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",157.245.96.0/20,US,
185.220.101.110,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.38.20.240,AS215659,"MOEMOEKYUN, RO",45.38.20.0/24,US,
178.17.170.225,AS43289,"TRABIA, MD",178.17.160.0/20,MD,
185.181.61.203,AS56655,"GIGAHOST, NO",185.181.60.0/22,NO,
38.58.179.138,AS26042,"FIBERSTATE - FiberState, LLC, US",38.58.179.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0185,,,,,
103.253.24.18,AS133210,ENTECHNOLOGIES-AS-AP EN Technologies Pte Ltd,103.253.24.0/24,SG,
205.185.116.34,AS53667,"PONYNET - FranTech Solutions, US",205.185.112.0/20,US,
192.109.200.33,AS51396,"PFCLOUD Pfcloud UG, DE",192.109.200.0/24,BG,
2407:3641:2259:8208:0000:0000:0000:0001,,,,,
2a09:61c0:0000:0000:0000:0000:0000:0031,,,,,
2620:018c:0000:0192:0000:0000:00e0:0173,,,,,
2600:3c0a:0000:0000:f03c:95ff:fe5d:a877,,,,,
2620:018c:0000:0192:0000:0000:00e0:0142,,,,,
2605:aa80:0000:0009:0000:0000:0000:0003,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0193,,,,,
212.95.50.223,AS28753,"LEASEWEB-DE-FRA-10, DE",212.95.32.0/19,DE,
185.220.101.31,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
193.228.128.170,AS215540,"GCS-AS, GB",193.228.128.0/24,RU,
2001:067c:089c:0702:01ce:01ce:babe:0004,,,,,
185.132.53.37,AS211507,"LAIN we love lain, cats and the world wide web, DE",185.132.53.0/24,DE,
31.133.0.210,AS51290,"HOSTEAM-AS, PL",31.133.0.0/21,PL,
87.101.92.171,AS9009,"M247, RO",87.101.92.0/24,RO,
2620:018c:0000:0192:0000:0000:00e0:0138,,,,,
23.129.64.180,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0174,,,,,
185.246.128.161,AS42237,"W1N, GB",185.246.128.0/24,GB,
2001:41d0:000a:2a61:0000:0000:0000:0001,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0159,,,,,
2a12:a800:0002:0001:0045:0141:0215:0095,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0149,,,,,
2a00:1dc0:caff:00f4:0000:0000:0000:bad5,,,,,
139.59.189.51,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",139.59.176.0/20,SG,
185.220.101.5,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
23.155.8.104,AS22296,VORSK - Vorsk LLC,23.155.8.0/24,US,
192.76.160.146,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
23.129.64.221,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2001:1b60:0003:0221:4134:0101:0000:0001,,,,,
2605:6400:0030:f414:bf7c:cd6f:39bc:c682,,,,,
45.141.215.61,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
185.247.184.105,AS215540,"GCS-AS, GB",185.247.184.0/24,RU,
104.244.73.14,AS53667,"PONYNET - FranTech Solutions, US",104.244.73.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0157,,,,,
2001:067c:289c:0002:0000:0000:0000:0038,,,,,
92.243.24.163,AS203476,"GANDI-AS-2 Domain name registrar - www.gandi.net, FR",92.243.0.0/19,FR,
2a0b:f4c2:0001:0000:0000:0000:0000:0160,,,,,
2602:fba1:0b00:0000:0000:0000:0061:0001,,,,,
172.232.209.254,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.232.192.0/19,US,
2a0b:f4c2:0004:0000:0000:0000:0000:0097,,,,,
5.255.104.202,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
178.218.144.64,AS212508,"LOWHOSTING-AS, IT",178.218.144.0/24,US,
45.80.158.111,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
64.190.76.4,AS214094,OSSERVATORIO-NESSUNO - Davide Silvetti trading as 'Association Osservatorio Nessuno ODV',64.190.76.0/24,IT,
185.220.101.51,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
203.55.81.2,AS213873,OUIDO-HOSTING - MOJI SAS,203.55.81.0/24,FR,
66.146.193.33,AS26068,"ONSH-NET-CHGO-BLK01 - OnShore, Inc., US",66.146.192.0/20,US,
192.42.116.176,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2602:fa59:0008:06b4:0000:0000:0000:0001,,,,,
179.43.159.195,AS51852,"PLI-AS, PA",179.43.159.0/24,PA,
23.191.200.24,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2a0f:df00:0000:0255:0000:0000:0000:0206,,,,,
107.189.5.7,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
2.56.10.36,AS213373,"IPCONNECT, SC",2.56.10.0/24,SC,
2a12:a800:0009:0001:0045:0088:0186:0089,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0011,,,,,
2a0f:85c1:0356:5d3a:0000:0000:0000:1984,,,,,
185.244.192.184,AS197540,"NETCUP-AS netcup GmbH, DE",185.244.192.0/22,DE,
2a12:a800:0002:0001:0185:0241:0208:0115,,,,,
66.78.40.91,AS215659,"MOEMOEKYUN, RO",66.78.40.0/24,US,
45.80.158.75,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
2a04:52c0:0123:5ccf:50ef:cafe:babe:1337,,,,,
2620:018c:0000:0192:0000:0000:00e0:0152,,,,,
2a03:4000:0028:01e8:0000:0000:0000:0069,,,,,
77.81.247.72,AS43927,"HOSTERION, RO",77.81.240.0/21,RO,
2a12:a800:0002:0001:0045:0080:0158:0093,,,,,
205.185.123.93,AS53667,"PONYNET - FranTech Solutions, US",205.185.112.0/20,US,
2605:6400:0030:f174:cafe:0000:0000:0000,,,,,
67.217.244.5,AS8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",67.217.240.0/21,US,
185.220.101.53,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
107.189.30.236,AS53667,"PONYNET - FranTech Solutions, US",107.189.30.0/23,US,
185.246.190.137,AS200651,"FLOKINET, IS",185.246.190.0/24,IS,
192.42.116.214,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
93.94.51.56,AS215540,"GCS-AS, GB",93.94.51.0/24,IQ,
185.220.101.147,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
192.121.44.33,AS199950,"HJELM-ENTERPRISES-AB, SE",192.121.44.0/24,SE,
107.189.4.12,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
176.58.121.177,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",176.58.96.0/19,US,
2a0b:f4c2:0002:0000:0000:0000:0000:0049,,,,,
185.243.218.226,AS56655,"GIGAHOST, NO",185.243.218.0/24,NO,
87.118.116.12,AS31103,"KEYWEB-AS, DE",87.118.64.0/18,DE,
163.172.84.90,AS12876,"Online SAS, FR",163.172.0.0/16,GB,
185.220.101.175,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:067c:0e60:0c0c:0192:0042:0116:0176,,,,,
2a0e:1d80:0013:c999:0000:0000:0000:0001,,,,,
209.127.122.140,AS55286,"SERVER-MANIA - B2 Net Solutions Inc., CA",209.127.120.0/22,CA,
2a0c:6a41:0c13:1337:0000:0000:0000:0107,,,,,
2a14:c380:0090:0015:3837:298b:d872:a827,,,,,
192.76.160.136,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
2a00:1dc0:caff:0138:0000:0000:0000:94d2,,,,,
80.67.172.162,AS20766,"GITOYEN-MAIN-AS The main Autonomous System of Gitoyen Paris, France., FR",80.67.160.0/19,FR,
51.158.151.177,AS12876,"Online SAS, FR",51.158.128.0/17,FR,
45.84.107.17,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2001:067c:0e28:0001:0000:0000:0000:0101,,,,,
2a12:a800:0002:0001:0045:0138:0016:0234,,,,,
2a09:be40:28ff:0050:b436:f5ff:fef5:a154,,,,,
2602:fba1:0100:0000:0000:0000:0060:0001,,,,,
2602:fccf:0100:0003:0000:0000:0000:0014,,,,,
213.176.18.193,AS215540,"GCS-AS, GB",213.176.18.0/24,IR,
2a12:a800:0002:0001:0185:0241:0208:0139,,,,,
37.114.50.27,AS58087,"FLORIANKOLB, DE",37.114.50.0/24,DE,
138.207.237.232,AS11776,ATLANTICBB-JOHNSTOWN - Breezeline,138.207.236.0/22,US,
185.129.61.10,AS210731,"DOTSRC, DK",185.129.61.0/24,DK,
104.244.74.51,AS53667,"PONYNET - FranTech Solutions, US",104.244.74.0/24,US,
192.42.116.191,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2a0b:f4c2:0000:0000:0000:0000:0000:0009,,,,,
159.203.44.191,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",159.203.32.0/20,US,
95.211.244.28,AS60781,"LEASEWEB-NL-AMS-01 Netherlands, NL",95.211.0.0/16,NL,
185.220.101.174,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
192.76.160.154,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
2a12:a800:0002:0001:0045:0138:0016:0069,,,,,
2620:018c:0000:0192:0000:0000:00e0:0141,,,,,
2a0b:f4c0:016c:0005:0000:0000:0000:0001,,,,,
2a03:4000:0027:0036:c813:6dff:fe0e:b93e,,,,,
2620:018c:0000:0192:0000:0000:00e0:0162,,,,,
5.45.104.176,AS197540,"NETCUP-AS netcup GmbH, DE",5.45.104.0/22,DE,
192.42.116.209,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2001:067c:289c:0004:0000:0000:0000:0132,,,,,
185.191.239.49,AS264617,"GRUPO PANAGLOBAL 15 S.A, PA",185.191.239.0/24,CH,
185.220.101.106,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
195.176.3.24,AS559,"SWITCH Switch, Swiss Academic and Research Network, CH",195.176.0.0/17,CH,
2a0d:bbc7:0000:0000:f816:3eff:fe18:f410,,,,,
192.42.116.173,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
23.129.64.194,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
5.255.110.120,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
185.220.101.159,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
78.153.140.44,AS202306,"HOSTGLOBALPLUS-AS, GB",78.153.140.0/24,RU,
2001:067c:0e60:0c0c:0192:0042:0116:0186,,,,,
2620:018c:0000:0192:0000:0000:00e0:0172,,,,,
109.69.67.17,AS49855,"PLUTEX, DE",109.69.64.0/21,DE,
107.189.8.65,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
38.135.25.142,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
2620:018c:0000:0192:0000:0000:00e0:0169,,,,,
192.121.44.27,AS199950,"HJELM-ENTERPRISES-AB, SE",192.121.44.0/24,SE,
212.38.189.186,AS20860,"IOMART-AS, GB",212.38.160.0/19,GB,
2a0b:f4c2:0000:0000:0000:0000:0000:0000,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0185,,,,,
107.189.8.133,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
2a0b:f4c2:0000:0000:0000:0000:0000:0017,,,,,
124.198.131.114,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",124.198.131.0/24,NL,
2001:067c:289c:0004:0000:0000:0000:0079,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0003,,,,,
185.220.101.142,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
180.149.44.96,AS202422,"GHOST, LU",180.149.44.0/24,LU,
185.34.33.2,AS28855,"OCTOPUCE-AS Customers , FR",185.34.32.0/22,FR,
108.61.189.136,AS20473,"AS-VULTR - The Constant Company, LLC, US",108.61.188.0/23,US,
2a0e:e701:1198:0000:0000:0000:0000:0001,,,,,
2a00:0c70:0001:0185:0246:0084:0179:0001,,,,,
108.59.12.41,AS30633,"LEASEWEB-USA-WDC - Leaseweb USA, Inc., US",108.59.0.0/20,US,
45.138.16.222,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.138.16.0/24,NL,
2a11:6100:0000:0012:a236:9fff:fe9e:36ea,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0010,,,,,
2a12:a800:0011:0001:0192:0159:0099:0038,,,,,
192.159.99.74,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",192.159.99.0/24,NL,
167.17.40.238,AS57043,"HOSTKEY-AS, NL",167.17.40.0/24,AE,
47.84.7.211,AS45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",47.84.0.0/17,US,
102.211.56.20,AS329325,"Maxko-for-Gaming-Development, EG",102.211.56.0/22,EG,
2a12:a800:0011:0001:0124:0198:0131:0190,,,,,
45.138.16.118,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.138.16.0/24,NL,
185.220.101.161,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.133.74.53,AS58087,"FLORIANKOLB, DE",45.133.74.0/24,DE,
2a12:a800:0002:0001:0045:0138:0016:0230,,,,,
2a0e:97c0:03e3:0460:1337:b02b:1337:0003,,,,,
23.129.64.162,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
45.80.158.142,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
37.114.50.142,AS58087,"FLORIANKOLB, DE",37.114.50.0/24,DE,
198.46.166.157,AS36352,"AS-COLOCROSSING - HostPapa, US",198.46.166.0/24,US,
23.129.64.130,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2602:fa5d:0001:0000:0000:0000:0000:0069,,,,,
91.208.75.239,AS6718,"NAV NAV Communications, RO",91.208.75.0/24,RO,
72.211.49.235,AS22773,"ASN-CXA-ALL-CCI-22773-RDC - Cox Communications Inc., US",72.211.48.0/21,US,
5.252.154.89,AS30860,"YURTEH-AS, UA",5.252.154.0/24,PA,
179.36.16.156,AS22927,Telefonica de Argentina,179.36.0.0/14,AR,
2a0b:4142:0218:0000:0000:0000:0000:0002,,,,,
192.42.116.213,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
186.132.164.71,AS22927,Telefonica de Argentina,186.132.0.0/14,AR,
172.81.131.139,AS27176,"DATAWAGON - DataWagon LLC, US",172.81.131.0/24,US,
185.129.62.63,AS57860,"ZENCURITY-NET, DK",185.129.62.0/23,DK,
176.65.148.133,AS51396,"PFCLOUD Pfcloud UG, DE",176.65.148.0/24,DE,
2602:f6f6:0002:dc17:0000:0000:0000:0001,,,,,
2a0b:f4c2:0004:0000:0000:0000:0000:0096,,,,,
150.129.10.152,AS60404,"LITESERVER, NL",150.129.10.0/24,NL,
45.143.200.32,AS215540,"GCS-AS, GB",45.143.200.0/24,RU,
185.220.101.109,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0b:f4c2:0001:0000:0000:0000:0000:0135,,,,,
192.159.99.162,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",192.159.99.0/24,NL,
5.34.182.203,AS15626,"GF-UA, US",5.34.182.0/24,US,
2604:b480:0003:0006:0000:0000:0000:0002,,,,,
5.255.117.134,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
89.147.110.82,AS44925,"THE-1984-AS, IS",89.147.108.0/22,IS,
45.138.16.234,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.138.16.0/24,NL,
185.220.101.146,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
80.94.92.92,AS47890,"UNMANAGED-DEDICATED-SERVERS, GB",80.94.92.0/24,RO,
171.25.193.79,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
2a12:a800:0002:0001:0045:0141:0215:0156,,,,,
2a12:bec4:1821:0631:0000:0000:0000:000a,,,,,
2600:3c00:0000:0000:f03c:95ff:fe5d:8f00,,,,,
2605:6400:0030:f920:f523:28ef:3617:8b86,,,,,
2001:41d0:0304:0200:0000:0000:0000:3ea4,,,,,
23.129.64.209,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a14:07c0:1305:0021:0000:0000:0000:0000,,,,,
193.189.100.201,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
2a14:c380:0050:00a3:0000:0000:0000:000b,,,,,
88.80.20.86,AS33837,"PRQ-AS PRQ VPN Network, SE",88.80.16.0/20,SE,
2620:018c:0000:0192:0000:0000:00e0:0218,,,,,
2a12:a800:0011:0001:0124:0198:0131:0029,,,,,
109.70.100.12,AS208323,"APPLIEDPRIVACY-AS, AT",109.70.100.0/24,AT,
2.58.56.93,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",2.58.56.0/24,DE,
192.76.160.145,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
195.88.74.206,AS48900,"INFODATACENTER, BG",195.88.74.0/24,BG,
2001:067c:0e60:0c0c:0192:0042:0116:0183,,,,,
62.60.232.4,AS215540,"GCS-AS, GB",62.60.232.0/24,IR,
194.26.192.22,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",194.26.192.0/24,DE,
192.42.116.218,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2605:6400:0030:ef7a:391a:8c71:a2f1:9506,,,,,
2604:4500:0006:0026:6f2e:e2cd:2b06:48e5,,,,,
185.220.101.97,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
186.57.135.96,AS22927,Telefonica de Argentina,186.57.0.0/16,AR,
2620:018c:0000:0192:0000:0000:00e0:0205,,,,,
5.255.119.76,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
185.207.107.130,AS197540,"NETCUP-AS netcup GmbH, DE",185.207.104.0/22,DE,
138.59.18.110,AS52423,"Data Miners S.A. Racknation.cr , CR",138.59.18.0/24,CR,
23.129.64.206,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0166,,,,,
2a00:74a0:e000:1003:0000:0000:0000:0114,,,,,
2a12:a800:0002:0001:0185:0241:0208:0185,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0191,,,,,
