domain,priority,reason,flame_tp_ids
privaterplay.appleid.com,1,Combo-squat: apple,
priveterelay.appleid.com,1,Combo-squat: apple,
proelectrum.com,1,Combo-squat: electrum,
professionalisgmail.ru,1,Combo-squat: gmail,
progressive-systems.net,1,Combo-squat: progressive,
progressive.tools,1,Combo-squat: progressive,
progressiveenvironment.com,1,Combo-squat: progressive,
progressiveenvironments.com,1,Combo-squat: progressive,
progressivemillwrighting.com,1,Combo-squat: progressive,
progressiveorthopedic.net,1,Combo-squat: progressive,
propay-gate1.com,1,Combo-squat: gate,
proprentalsanfrancisco.com,1,Combo-squat: cisco,
proxy-gateway.net,1,Combo-squat: gate,
prudentialcalifornia.com,1,Combo-squat: prudential,
prudentialltm.com,1,Combo-squat: prudential,
pseudointel.com,1,Combo-squat: intel,
psppaygate.info,1,Combo-squat: gate,
psppaygate.org,1,Combo-squat: gate,
psychogmails.ru,1,Combo-squat: gmail,
ptivaterelay.appleid.com,1,Combo-squat: apple,
puberties.com,1,Combo-squat: uber,
puberties.net,1,Combo-squat: uber,
pubgmail.cn,1,Combo-squat: gmail,
puhetrade37.xyz,1,Combo-squat: etrade,
puhetrade8.xyz,1,Combo-squat: etrade,
purchaseaforeclosure.info,1,Combo-squat: chase,
purgatgmail.ru,1,Combo-squat: gmail,
pvtnetflix.com,1,Combo-squat: netflix,
qblockingd.com,1,Combo-squat: block,
qfionqwofnqioweqw.ga,1,Combo-squat: ionq,
qmgate.corp.apple.com,1,Combo-squat: apple,
qoifionqiowfnioqwrqw.ga,1,Combo-squat: ionq,
quadcitiesphysicaltherapy.com,1,Combo-squat: citi,
questions.travelersinsurance.click,1,Combo-squat: travelers,
quickmail.apple.com,1,Combo-squat: apple,
qwfionqwiofqwoeipo.ga,1,Combo-squat: ionq,
qwfnoqwnfionqeq.ga,1,Combo-squat: ionq,
rabuberkah.cf,1,Combo-squat: uber,
radialchaser.ru,1,Combo-squat: chase,
radugateplo.ru,1,Combo-squat: gate,
randomchangeabledomainnameallowed123456.apple.com,1,Combo-squat: apple,
realcryptostudio.tech,1,Combo-squat: crypto,
realsalesforce.com,1,Combo-squat: salesforce,
reasystabilitybetsnupp20.xyz,1,Combo-squat: stability,
recettesla.store,1,Combo-squat: tesla,
redapplecasino.com,1,Combo-squat: apple,
redfrogmail.com,1,Combo-squat: gmail,
redi-google-mail-top.fun,1,Combo-squat: google,
redi-google-mail-top.monster,1,Combo-squat: google,
redi-google-mail-top.site,1,Combo-squat: google,
redi-google-mail-top.store,1,Combo-squat: google,
redi-google-mail-topik.monster,1,Combo-squat: google,
redi-google-mail-topik.site,1,Combo-squat: google,
redi-google-mail-topik.store,1,Combo-squat: google,
reelslunorth.cf,1,Combo-squat: luno,
reelslunorth.ga,1,Combo-squat: luno,
reelslunorth.gq,1,Combo-squat: luno,
reelslunorth.ml,1,Combo-squat: luno,
reformabgmail.ru,1,Combo-squat: gmail,
regmail.kategoriblog.com,1,Combo-squat: gmail,
regmailproject.info,1,Combo-squat: gmail,
regmails.club,1,Combo-squat: gmail,
reilly.erin.paris-gmail.top,1,Combo-squat: gmail,
reinvigmail.com,1,Combo-squat: gmail,
releasethekraken.online,1,Combo-squat: kraken,
remem.zoomingabout.com,1,Combo-squat: zoom,
remont-dvigateley-inomarok.ru,1,Combo-squat: gate,
renegmail.ru,1,Combo-squat: gmail,
reportgate.net,1,Combo-squat: gate,
resigmail.com,1,Combo-squat: gmail,
resource.calendar.google.com,1,Combo-squat: google,
retailledger.com,1,Combo-squat: ledger,
retnooktapratama.me,1,Combo-squat: okta,
retragmail.com,1,Combo-squat: gmail,
rgmail.my.id,1,Combo-squat: gmail,
rickiemetal.com,1,Combo-squat: meta,
rickymetal.com,1,Combo-squat: meta,
rjfencesandgates.com,1,Combo-squat: gate,
rocketgmail.com,1,Combo-squat: gmail,
rontgateprop.com,1,Combo-squat: gate,
royaltowerssanfrancisco202.com,1,Combo-squat: cisco,
rstabilitybetsnapp.xyz,1,Combo-squat: stability,
rstabilitybettingsnapp.xyz,1,Combo-squat: stability,
rucrypto.net,1,Combo-squat: crypto,
rudgmail.com,1,Combo-squat: gmail,
rugmail.store,1,Combo-squat: gmail,
sacredcitizen.com,1,Combo-squat: citi,
sacredcitizensummit.com,1,Combo-squat: citi,
safeamazon.xyz,1,Combo-squat: amazon,
sagmail.ru,1,Combo-squat: gmail,
saintelizabethhome.com,1,Combo-squat: intel,
salemtwincities.com,1,Combo-squat: citi,
samsungmails.pw,1,Combo-squat: gmail,
samtekmetal.com,1,Combo-squat: meta,
sanfrancisco49ersproteamjerseys.com,1,Combo-squat: cisco,
sanfranciscoairductcleaning.us,1,Combo-squat: cisco,
sanfranciscochimneysweep.us,1,Combo-squat: cisco,
sanfranciscorehabhelpline.com,1,Combo-squat: cisco,
scalech.email,1,Combo-squat: scale,
scaleta.slmail.me,1,Combo-squat: scale,
scaletrai.xyz,1,Combo-squat: scale,
scaleup.show,1,Combo-squat: scale,
scaleyourads.com,1,Combo-squat: scale,
scities.pro,1,Combo-squat: citi,
sdfgmail.com,1,Combo-squat: gmail,
sdgf.zoomingabout.com,1,Combo-squat: zoom,
secondaryblock.ru,1,Combo-squat: block,
secundogmail.ru,1,Combo-squat: gmail,
securblockchain.net,1,Combo-squat: block,
secureblocktech.com,1,Combo-squat: block,
seigaterc.cf,1,Combo-squat: gate,
seigaterc.ga,1,Combo-squat: gate,
seigaterc.gq,1,Combo-squat: gate,
seigaterc.ml,1,Combo-squat: gate,
seigaterc.tk,1,Combo-squat: gate,
selfdestructingmail.com,1,Combo-squat: gmail,
selfdestructingmail.org,1,Combo-squat: gmail,
seo-google.site,1,Combo-squat: google,
serodiagmail.com,1,Combo-squat: gmail,
serverlessintelligence.com,1,Combo-squat: intel,
servicesfacebook.com,1,Combo-squat: facebook,
serwisapple.pl,1,Combo-squat: apple,
seslinokta.xyz,1,Combo-squat: okta,
sessionintel.com,1,Combo-squat: intel,
sgate.net,1,Combo-squat: gate,
sgmail.au,1,Combo-squat: gmail,
sgmail.web.id,1,Combo-squat: gmail,
sharonapple.com,1,Combo-squat: apple,
shenangovalleyareascalemodelers.com,1,Combo-squat: scale,
shiftsanfrancisco.com,1,Combo-squat: cisco,
shigakukan-hedjp.appleid.com,1,Combo-squat: apple,
shirtcitizens.com,1,Combo-squat: citi,
shopazure.vn,1,Combo-squat: azure,
shopifypakistan.org,1,Combo-squat: shopify,
shopifypurs.online,1,Combo-squat: shopify,
shopifypurs.shop,1,Combo-squat: shopify,
silicoflagmail.com,1,Combo-squat: gmail,
singmails.com,1,Combo-squat: gmail,
sintelautoparts.com,1,Combo-squat: intel,
skygmail.ml,1,Combo-squat: gmail,
skynetflix.xyz,1,Combo-squat: netflix,
slaappleks.info,1,Combo-squat: apple,
slack.best,1,Combo-squat: slack,
slugmail.ga,1,Combo-squat: gmail,
smartpurchaseus.com,1,Combo-squat: chase,
smartstripe.net,1,Combo-squat: stripe,
smtp.aspotgmail.org,1,Combo-squat: gmail,
smtp.cryptonews24h.xyz,1,Combo-squat: crypto,
smtp.liquidlogisticsmanagement.com,1,Combo-squat: liquid,
snugmail.net,1,Combo-squat: gmail,
softwareoracle.com,1,Combo-squat: oracle,
soktahu.my.id,1,Combo-squat: okta,
solutions.travelersinsurance.click,1,Combo-squat: travelers,
solvedbycitizens.com,1,Combo-squat: citi,
sometainia.site,1,Combo-squat: meta,
southgatetrucking.com,1,Combo-squat: gate,
spgmail.tk,1,Combo-squat: gmail,
spicetrade.ru,1,Combo-squat: etrade,
sporopollgmail.ru,1,Combo-squat: gmail,
spotify.best,1,Combo-squat: spotify,
spotifygenerator.com,1,Combo-squat: spotify,
spotifyindo.com,1,Combo-squat: spotify,
spotifymusic.com,1,Combo-squat: spotify,
spotifyreseller.biz,1,Combo-squat: spotify,
spotifyseller.co,1,Combo-squat: spotify,
spotifyupgrade.life,1,Combo-squat: spotify,
sso-demo-azure.com,1,Combo-squat: azure,
sso-demo-okta.com,1,Combo-squat: okta,
stabilitybetsnapp.xyz,1,Combo-squat: stability,
stabilitybettingsnapp.xyz,1,Combo-squat: stability,
standardcrypto.com,1,Combo-squat: crypto,
stargate1.com,1,Combo-squat: gate,
stargaterecords.com,1,Combo-squat: gate,
starmetalsatlanta.us,1,Combo-squat: meta,
startimetable.com,1,Combo-squat: meta,
sterley12.truckmetalworks.com,1,Combo-squat: meta,
steroidogmail.com,1,Combo-squat: gmail,
storegmail.com,1,Combo-squat: gmail,
storegmail.net,1,Combo-squat: gmail,
stripehitter.site,1,Combo-squat: stripe,
stripeitrite.net,1,Combo-squat: stripe,
stripers.live,1,Combo-squat: stripe,
stripers.website,1,Combo-squat: stripe,
stroymetals.ru,1,Combo-squat: meta,
studiouberhaupt.com,1,Combo-squat: uber,
submargmail.com,1,Combo-squat: gmail,
suhugatel.cf,1,Combo-squat: gate,
suhugatel.ga,1,Combo-squat: gate,
suhugatel.gq,1,Combo-squat: gate,
suhugatel.ml,1,Combo-squat: gate,
suhugatel.tk,1,Combo-squat: gate,
summergategroup.com,1,Combo-squat: gate,
supermetalart.com,1,Combo-squat: meta,
support.facebook.com,1,Combo-squat: facebook,
supremeairbnb.com,1,Combo-squat: airbnb,
surrogate-mothers.info,1,Combo-squat: gate,
surrogatemothercost.com,1,Combo-squat: gate,
swap-crypto.site,1,Combo-squat: crypto,
tab.zoomingabout.com,1,Combo-squat: zoom,
tagmail.cc,1,Combo-squat: gmail,
tagmail.online,1,Combo-squat: gmail,
tagmail.store,1,Combo-squat: gmail,
taokhienfacebook.com,1,Combo-squat: facebook,
taragateszgj7.store,1,Combo-squat: gate,
tcm.kkh-rinteln.de,1,Combo-squat: intel,
tcp-proxy-nlb-211686afad75e707.elb.us-east-1.amazonaws.com,1,Combo-squat: amazon,
teamliquid.org,1,Combo-squat: liquid,
telegmail.com,1,Combo-squat: gmail,
teligmail.online,1,Combo-squat: gmail,
teligmail.site,1,Combo-squat: gmail,
teligmail.store,1,Combo-squat: gmail,
tempblockchain.com,1,Combo-squat: block,
tempgmail.ga,1,Combo-squat: gmail,
tempmailbank.com,1,Combo-squat: lbank,
teslaenergyoptima.com,1,Combo-squat: tesla,
teslaexecutive.com,1,Combo-squat: tesla,
teslahome.sk,1,Combo-squat: tesla,
teslasteel.com,1,Combo-squat: tesla,
teslax.me,1,Combo-squat: tesla,
test.phantom-mail.io,1,Combo-squat: phantom,
thangapple.com,1,Combo-squat: apple,
thanksapple.com,1,Combo-squat: apple,
the-blockchainnews.xyz,1,Combo-squat: block,
the-cryptovipclub.site,1,Combo-squat: crypto,
the.ubergeek.ro,1,Combo-squat: uber,
thecisco.xyz,1,Combo-squat: cisco,
thecitiescafe.com,1,Combo-squat: citi,
thegatefirm.com,1,Combo-squat: gate,
theimagetrader.com,1,Combo-squat: etrade,
thelightningmail.net,1,Combo-squat: gmail,
theradicalprogressive.com,1,Combo-squat: progressive,
theroarroarwentzoom.xyz,1,Combo-squat: zoom,
thesimpletraders.com,1,Combo-squat: etrade,
thetorontosunnewstoday.com,1,Combo-squat: etoro,
thetradesmanlab.com,1,Combo-squat: etrade,
theupscalecircle.com,1,Combo-squat: scale,
thevisionmeta.com,1,Combo-squat: meta,
timgmail.com,1,Combo-squat: gmail,
todayamazonquiz.com,1,Combo-squat: amazon,
togetherwetrade.net,1,Combo-squat: etrade,
topgoogle.info,1,Combo-squat: google,
tornadobet11.net,1,Combo-squat: adobe,
tornadobet365.net,1,Combo-squat: adobe,
torontoincometax.com,1,Combo-squat: meta,
translate.google.com.au.aunmodon.com,1,Combo-squat: google,
travelers.co,1,Combo-squat: travelers,
travelersglossary.com,1,Combo-squat: travelers,
travelersinsurance.click,1,Combo-squat: travelers,
truckmetalworks.com,1,Combo-squat: meta,
truecryptorothira.com,1,Combo-squat: crypto,
truelovemetaphysical.com,1,Combo-squat: meta,
trungmetax.com,1,Combo-squat: meta,
trustatscale.com,1,Combo-squat: scale,
tubered.site,1,Combo-squat: uber,
tuberfml.com,1,Combo-squat: uber,
tuberkulez.info,1,Combo-squat: uber,
tubermail.com,1,Combo-squat: uber,
tugmail.store,1,Combo-squat: gmail,
tunningmail.gdn,1,Combo-squat: gmail,
turkishcitizenshipbyinvestments.com,1,Combo-squat: citi,
twincitiesoffice.com,1,Combo-squat: citi,
tyrauber.org,1,Combo-squat: uber,
u03.gmailmirror.com,1,Combo-squat: gmail,
u7ld8bcbsy.mailbo.store,1,Combo-squat: bcbs,
uber-mail.com,1,Combo-squat: uber,
uber333.com,1,Combo-squat: uber,
uber69route.com,1,Combo-squat: uber,
uberabit.com,1,Combo-squat: uber,
ubercollab.com,1,Combo-squat: uber,
uberdriver-taxi.ru,1,Combo-squat: uber,
ubergamers.net,1,Combo-squat: uber,
uberketing.com,1,Combo-squat: uber,
uberlandiacontabil.com.br,1,Combo-squat: uber,
uberlin.net,1,Combo-squat: uber,
ubermail.info,1,Combo-squat: uber,
ubermail39.info,1,Combo-squat: uber,
ubermember.com,1,Combo-squat: uber,
ubermore.com,1,Combo-squat: uber,
uberone.info,1,Combo-squat: uber,
uberpie.com,1,Combo-squat: uber,
uberrr.igg.biz,1,Combo-squat: uber,
ubersetzer.nyc,1,Combo-squat: uber,
uberu21.store,1,Combo-squat: uber,
uddyokta.com,1,Combo-squat: okta,
ugmail.com,1,Combo-squat: gmail,
uguf.gmail.keitin.site,1,Combo-squat: gmail,
ukraingate.news,1,Combo-squat: gate,
ukrainigate.news,1,Combo-squat: gate,
ultdeliquid.com,1,Combo-squat: liquid,
umail.com.google.cume.temp.emvil.e.mail.ru.thumoi.com,1,Combo-squat: google,
unblock.dog,1,Combo-squat: block,
unblockedgamesrun.com,1,Combo-squat: block,
unblockit.buzz,1,Combo-squat: block,
unblockit.club,1,Combo-squat: block,
unblockit.link,1,Combo-squat: block,
unblockproxy.one,1,Combo-squat: block,
unconquerableufml.ru,1,Combo-squat: quera,
unconqueramail.ru,1,Combo-squat: quera,
under.ucoz.net.youremailaddress.gmail.com.google.cume.temp.emvil.e.mail.ru.thumoi.com,1,Combo-squat: google,
undergmail.com,1,Combo-squat: gmail,
undergmail.net,1,Combo-squat: gmail,
unevangmail.ru,1,Combo-squat: gmail,
unintellimails.ru,1,Combo-squat: intel,
unitedhealthgroup.in,1,Combo-squat: unitedhealthgroup,
universablockchain.tech,1,Combo-squat: block,
unlockallnetflix.com,1,Combo-squat: netflix,
unslack.info,1,Combo-squat: slack,
unslack.org,1,Combo-squat: slack,
uphold.financial,1,Combo-squat: uphold,
upholdfinancial.financial,1,Combo-squat: uphold,
upholdfinancial.holdings,1,Combo-squat: uphold,
upholdfinancial.management,1,Combo-squat: uphold,
upholdfinancial.ventures,1,Combo-squat: uphold,
upholdpay.com,1,Combo-squat: uphold,
upscalebp.com,1,Combo-squat: scale,
upscalemediallc.com,1,Combo-squat: scale,
uptuber.info,1,Combo-squat: uber,
ureteroenterogmail.ru,1,Combo-squat: gmail,
ureterogmail.ru,1,Combo-squat: gmail,
urringmail.com,1,Combo-squat: gmail,
us.utukgmail.com,1,Combo-squat: gmail,
usaacrdmail.com,1,Combo-squat: usaa,
usaagents.com,1,Combo-squat: usaa,
usaairjordann.com,1,Combo-squat: usaa,
usbankinfo.info,1,Combo-squat: usbank,
ustabilitybettingsnapp.xyz,1,Combo-squat: stability,
ustilagmails.ru,1,Combo-squat: gmail,
utahmicrosoft.com,1,Combo-squat: microsoft,
uugmail.com,1,Combo-squat: gmail,
v3gate.net,1,Combo-squat: gate,
vanaller.truckmetalworks.com,1,Combo-squat: meta,
vanguardappraisal.com,1,Combo-squat: guarda,
velociticommunications.com,1,Combo-squat: citi,
velocities.space,1,Combo-squat: citi,
ventureintelligence.in,1,Combo-squat: intel,
vermontamazon.com,1,Combo-squat: amazon,
via-paypal.com,1,Combo-squat: paypal,
viameta.vn,1,Combo-squat: meta,
viascales.cf,1,Combo-squat: scale,
viascales.ga,1,Combo-squat: scale,
viascales.gq,1,Combo-squat: scale,
viascales.ml,1,Combo-squat: scale,
viascales.tk,1,Combo-squat: scale,
victoriagatecasino.co.uk,1,Combo-squat: gate,
vigorstratagem-intellectualwisdomwisdominsider.com,1,Combo-squat: intel,
villagegate.com,1,Combo-squat: gate,
virginiaintel.com,1,Combo-squat: intel,
virometa.xyz,1,Combo-squat: meta,
visby.apple.com,1,Combo-squat: apple,
vitellogmail.ru,1,Combo-squat: gmail,
vmaryus.iogmail.com.urbanban.com,1,Combo-squat: gmail,
vmgmails.com,1,Combo-squat: gmail,
voxregmail.online,1,Combo-squat: gmail,
vpsscaler.com,1,Combo-squat: scale,
vrce.zoomingabout.com,1,Combo-squat: zoom,
vtuber.fan,1,Combo-squat: uber,
vtuber365.com,1,Combo-squat: uber,
vtubercn.com,1,Combo-squat: uber,
vtuberlist.com,1,Combo-squat: uber,
vtuberlive.com,1,Combo-squat: uber,
vtubernews.com,1,Combo-squat: uber,
vtubershe.com,1,Combo-squat: uber,
vtuberworld.com,1,Combo-squat: uber,
vvgmail.com,1,Combo-squat: gmail,
wab-facebook.tk,1,Combo-squat: facebook,
wagmail.store,1,Combo-squat: gmail,
wameta.cloud,1,Combo-squat: meta,
wameta.xyz,1,Combo-squat: meta,
wap-facebook.ml,1,Combo-squat: facebook,
warehouseliquidations.com,1,Combo-squat: liquid,
waroengmail.app,1,Combo-squat: gmail,
waypayblock.com,1,Combo-squat: block,
webgmail.info,1,Combo-squat: gmail,
wellsfargoclassactionlawsuit.com,1,Combo-squat: wellsfargo,
wellsfargocomcardholders.com,1,Combo-squat: wellsfargo,
wesmumetapa.igg.biz,1,Combo-squat: meta,
westgatepavilion.co,1,Combo-squat: gate,
westgatereservas.com,1,Combo-squat: gate,
wgmail.my.id,1,Combo-squat: gmail,
whatiscryptocurrency.us,1,Combo-squat: crypto,
whispercities.org,1,Combo-squat: citi,
widenmeta.site,1,Combo-squat: meta,
window.adsbygoogle,1,Combo-squat: google,
wingcrypto.org,1,Combo-squat: crypto,
work4uber.us,1,Combo-squat: uber,
www.gmail.com.vay.kr,1,Combo-squat: gmail,
www.google.com.iki.kr,1,Combo-squat: google,
www.google.com.upy.kr,1,Combo-squat: google,
www.xmlucoznet.onmicrosoft.com.ya.ru.gmail.com.9227uu.com,1,Combo-squat: microsoft,
wwwmetatrader5.com,1,Combo-squat: meta,
xdgmail.com,1,Combo-squat: gmail,
xeasystabilitybetsnupp20.xyz,1,Combo-squat: stability,
xgmail.com,1,Combo-squat: gmail,
xgmail.my.id,1,Combo-squat: gmail,
xgmailoo.com,1,Combo-squat: gmail,
xmllucoznet.onmicrosoft.com.account.mail.ru.dayatan.host,1,Combo-squat: microsoft,
xn--blockchaj-t6a.com,1,Combo-squat: block,
xn--blockchan-n5a.site,1,Combo-squat: block,
xstabilitybettingsnapp.xyz,1,Combo-squat: stability,
xxgmail.com,1,Combo-squat: gmail,
xyzgmail.com,1,Combo-squat: gmail,
yadira.jaylyn.paris-gmail.top,1,Combo-squat: gmail,
yagatekimi.com,1,Combo-squat: gate,
yahogmail.com,1,Combo-squat: gmail,
yahoo.com.appleid.com,1,Combo-squat: apple,
yahoo.fr.appleid.com,1,Combo-squat: apple,
ygmail.pl,1,Combo-squat: gmail,
yt-google.com,1,Combo-squat: google,
yttgmail.space,1,Combo-squat: gmail,
yvelinesfr.appleid.com,1,Combo-squat: apple,
z0210.gmailmirror.com,1,Combo-squat: gmail,
zagmail.online,1,Combo-squat: gmail,
zagmail.store,1,Combo-squat: gmail,
zauberfeile.com,1,Combo-squat: uber,
zdfgmail.space,1,Combo-squat: gmail,
zengolar.xyz,1,Combo-squat: zengo,
zingmail.shop,1,Combo-squat: gmail,
zoom-ly.xyz,1,Combo-squat: zoom,
zoom.cd,1,Combo-squat: zoom,
zoom.teml.net,1,Combo-squat: zoom,
zoom163.cyou,1,Combo-squat: zoom,
zooma-casinohub.site,1,Combo-squat: zoom,
zooma-casinohub.website,1,Combo-squat: zoom,
zooma-casinorush.quest,1,Combo-squat: zoom,
zooma-casinorush.website,1,Combo-squat: zoom,
zooma-casinosphere.site,1,Combo-squat: zoom,
zooma-casinosphere.website,1,Combo-squat: zoom,
zooma-games.buzz,1,Combo-squat: zoom,
zooma-legends.top,1,Combo-squat: zoom,
zooma-play.buzz,1,Combo-squat: zoom,
zooma.skin,1,Combo-squat: zoom,
zoomafoo.info,1,Combo-squat: zoom,
zoomail.dk,1,Combo-squat: zoom,
zoomail.store,1,Combo-squat: zoom,
zoomaslots-fortune.top,1,Combo-squat: zoom,
zoombbearhota.xyz,1,Combo-squat: zoom,
zoombdcmi.shop,1,Combo-squat: zoom,
zoombie.servegame.com,1,Combo-squat: zoom,
zoomclick.online,1,Combo-squat: zoom,
zoomclick.ru,1,Combo-squat: zoom,
zoomdayinst.biz.id,1,Combo-squat: zoom,
zoomera.biz.id,1,Combo-squat: zoom,
zoomfield.my.id,1,Combo-squat: zoom,
zoomfm.ru,1,Combo-squat: zoom,
zoomial.info,1,Combo-squat: zoom,
zoomiex.space,1,Combo-squat: zoom,
zoomifyhub.sbs,1,Combo-squat: zoom,
zoomin-me.com,1,Combo-squat: zoom,
zoominaja.my.id,1,Combo-squat: zoom,
zoominroom.biz.id,1,Combo-squat: zoom,
zoomintens.com,1,Combo-squat: zoom,
zoominternet.com,1,Combo-squat: zoom,
zoomiun.com,1,Combo-squat: zoom,
zoomku.pro,1,Combo-squat: zoom,
zoomku.today,1,Combo-squat: zoom,
zoomm.site,1,Combo-squat: zoom,
zoomnation.info,1,Combo-squat: zoom,
zoomnavi.net,1,Combo-squat: zoom,
zoomnet.my.id,1,Combo-squat: zoom,
zoomofficechairs.co.uk,1,Combo-squat: zoom,
zoompro.fun,1,Combo-squat: zoom,
zooms.pro,1,Combo-squat: zoom,
zoomslug.com,1,Combo-squat: zoom,
zoomspace.biz.id,1,Combo-squat: zoom,
zoomx.cloudns.ph,1,Combo-squat: zoom,
zorameta.site,1,Combo-squat: meta,
zouber.site,1,Combo-squat: uber,
00o0sa0.cloud,2,Keyword: cloud,
01g.cloud,2,Keyword: cloud,
07ap.undeadbank.com,2,Keyword: bank,
09hr46c.saucent.online,2,Keyword: hr,
0bqe.undeadbank.com,2,Keyword: bank,
0nedrive.cf,2,Keyword: drive,
0nedrive.ga,2,Keyword: drive,
0nedrive.gq,2,Keyword: drive,
0nedrive.ml,2,Keyword: drive,
0nedrive.tk,2,Keyword: drive,
0pl.undeadbank.com,2,Keyword: bank,
0pxhhrcwli.mailbo.store,2,Keyword: hr,
0rf91fee17.mailbo.store,2,Keyword: fee,
0thc.undeadbank.com,2,Keyword: bank,
10.dns-cloud.net,2,Keyword: cloud,
1001savoirs.net,2,Keyword: irs,
1024.cloudns.org,2,Keyword: cloud,
10mintempmail.com,2,Keyword: mint,
10star.services,2,Keyword: service,
10vpn.info,2,Keyword: vpn,
1113770426.somsupport.xyz,2,Keyword: support,
1122fa.info,2,Keyword: 2fa,
11outlook.com,2,Keyword: outlook,
123.dns-cloud.net,2,Keyword: cloud,
125-jahre-kudamm.de,2,Keyword: hr,
