domain,priority,reason,flame_tp_ids,soa_email,ssl_org,ssl_serial,visual_hash
account.meta.com,1,Combo-squat: meta,,,,,
accountstripe.com,1,Combo-squat: stripe,,,,,
54gmail.com,1,Combo-squat: gmail,,hostmaster@54gmail.com,,,
accsstripe.com,1,Combo-squat: stripe,,,,,
987gmail.com,1,Combo-squat: gmail,,hostmaster@987gmail.com,,,
ac-shopify.top,1,Combo-squat: shopify,,,,,
adblockerhyper.us,1,Combo-squat: block,,,,,
acroyogateachertraining.online,1,Combo-squat: gate,,,,,
activecrypto.online,1,Combo-squat: crypto,,,,,
adobe-masters.ru,1,Combo-squat: adobe,,,,,
acerosmetal.nl,1,Combo-squat: meta,,dns@openprovider.eu,,,
achergmail.ru,1,Combo-squat: gmail,,,,,
adobe.digiwav.store,1,Combo-squat: adobe,,,,,
55gmail.com,1,Combo-squat: gmail,,hostmaster@55gmail.com,,,
adsbygoogle.js,1,Combo-squat: google,,,,,
adifferentlooktaxservices.com,1,Combo-squat: okta,,,,,
56gmail.com,1,Combo-squat: gmail,,hostmaster@56gmail.com,,,
adobee.space,1,Combo-squat: adobe,,,,,
adminzoom.com,1,Combo-squat: zoom,,dns@jomax.net,,,
aeasystabilitybetsnupp20.xyz,1,Combo-squat: stability,,,,,
adobeccepdm.com,1,Combo-squat: adobe,,support@cloudns.net,,,
aetnainsurancecoversrehab.com,1,Combo-squat: aetna,,,,,
adultfacebookinfo.info,1,Combo-squat: facebook,,,,,
africanprogressiveeconomist.com,1,Combo-squat: progressive,,,,,
agmail.com,1,Combo-squat: gmail,,dns@jomax.net,,,
agmail.store,1,Combo-squat: gmail,,,,,
agagmail.com,1,Combo-squat: gmail,,,,,
afwama5.ezgateway.net,1,Combo-squat: gate,,,,,
aicryptoctrading.com,1,Combo-squat: crypto,,,,,
57gmail.com,1,Combo-squat: gmail,,hostmaster@57gmail.com,,,
airbnbexperts.net,1,Combo-squat: airbnb,,,,,
adobesignaturemoments.com,1,Combo-squat: adobe,,dns@cloudflare.com,,,
58gmail.com,1,Combo-squat: gmail,,hostmaster@58gmail.com,,,
59gmail.com,1,Combo-squat: gmail,,hostmaster@59gmail.com,,,
afriend.gmail.com.gmail.com.m.oazis.site,1,Combo-squat: gmail,,,,,
5gmail.com,1,Combo-squat: gmail,,hostmaster@5gmail.com,,,
aiwritingmeta.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
akunzoom.com,1,Combo-squat: zoom,,,,,
60gmail.com,1,Combo-squat: gmail,,hostmaster@60gmail.com,,,
albigmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
altruistfmk.com,1,Combo-squat: truist,,,,,
61gmail.com,1,Combo-squat: gmail,,hostmaster@61gmail.com,,,
alxcitizen.com,1,Combo-squat: citi,,,,,
amazingbenefitsofapplecidervinegar.com,1,Combo-squat: apple,,,,,
amazon-center.shop,1,Combo-squat: amazon,,,,,
ajgmail.com,1,Combo-squat: gmail,,cpanel@tech.namecheap.com,,,
amazon-blackfriday.host,1,Combo-squat: amazon,,,,,
amazon-travel.info,1,Combo-squat: amazon,,,,,
amazon-aws-us.com,1,Combo-squat: amazon,,,,,
amazon-black-friday99.ru,1,Combo-squat: amazon,,,,,
amazon.coms.hk,1,Combo-squat: amazon,,,,,
alunord.pl,1,Combo-squat: luno,,,,,
amazondevicesupports.xyz,1,Combo-squat: amazon,,,,,
allegmail.ru,1,Combo-squat: gmail,,admin@allegmail.ru.allegmail.ru,,,
amazonenseapps.online,1,Combo-squat: amazon,,,,,
amazong.online,1,Combo-squat: amazon,,,,,
algmail.com,1,Combo-squat: gmail,,hostmaster@algmail.com,,,
acgmetals.com,1,Combo-squat: meta,,dns@cloudflare.com,,,c44a13b63ee54f38
amazonshop.fun,1,Combo-squat: amazon,,,,,
amazonjobs.aleeas.com,1,Combo-squat: amazon,,,,,
amazoniacl.com,1,Combo-squat: amazon,,dns@cloudflare.com,,,
amazonshopbuy.com,1,Combo-squat: amazon,,,,,
amazonshopsource.com,1,Combo-squat: amazon,,,,,
amazonshopsite.com,1,Combo-squat: amazon,,,,,
amazonbitcoin.net,1,Combo-squat: amazon,,dns@cloudflare.com,,,
amazonshopzen.com,1,Combo-squat: amazon,,,,,
amazonsellers.legal,1,Combo-squat: amazon,,,,,
amazonshopcash.com,1,Combo-squat: amazon,,,,,
amazonwilderness.com,1,Combo-squat: amazon,,,,,
americancryptonetwork.com,1,Combo-squat: crypto,,,,,
amentionq.com,1,Combo-squat: ionq,,,,,
apple-account.app,1,Combo-squat: apple,,,,,
api.google.gmail.com.apotekberjalan.com.solaravenue.org,1,Combo-squat: gmail,,,,,
akunchatgpt.my.id,1,Combo-squat: chatgpt,,idwebhost@jogjacamp.co.id,,,
apple.aleeas.com,1,Combo-squat: apple,,,,,
63gmail.com,1,Combo-squat: gmail,,hostmaster@63gmail.com,,,
appleaccount.app,1,Combo-squat: apple,,dns@cloudflare.com,,,
64gmail.com,1,Combo-squat: gmail,,hostmaster@64gmail.com,,,
applechipchipkll.nl,1,Combo-squat: apple,,,,,
animalbuildingblocks.com,1,Combo-squat: block,,dns@cloudflare.com,,,c6b055f512758bb2
apple-web.tk,1,Combo-squat: apple,,,,,
applechipchipkll.my,1,Combo-squat: apple,,,,,
amazonianseller.com,1,Combo-squat: amazon,,dns@cloudflare.com,,,
appledev.online,1,Combo-squat: apple,,,,,
appledocks.com,1,Combo-squat: apple,,,,,
appleeeeeee.club,1,Combo-squat: apple,,,,,
65gmail.com,1,Combo-squat: gmail,,hostmaster@65gmail.com,,,
appleblog.com,1,Combo-squat: apple,,protection@domainoverwatch.com,,,
appledress.net,1,Combo-squat: apple,,,,,
apple-rs.ru,1,Combo-squat: apple,,dns@cloudflare.com,,,
apple.dnsabr.com,1,Combo-squat: apple,,,,,
applehotelalor.com,1,Combo-squat: apple,,,,,
applefordparts.com,1,Combo-squat: apple,,protection@domainoverwatch.com,,,
67gmail.com,1,Combo-squat: gmail,,hostmaster@67gmail.com,,,
applejftwn.club,1,Combo-squat: apple,,,,,
applehotelkl.com,1,Combo-squat: apple,,,,,
appleid.apple.com,1,Combo-squat: apple,,,,,
appleeeeeee.fyi,1,Combo-squat: apple,,,,,
applejftwn.host,1,Combo-squat: apple,,,,,
appleiiplus.com,1,Combo-squat: apple,,awsdns-hostmaster@amazon.com,,,
applejftwn.website,1,Combo-squat: apple,,,,,
applerewards.live,1,Combo-squat: apple,,,,,
68gmail.com,1,Combo-squat: gmail,,hostmaster@68gmail.com,,,
applemeomeo.store,1,Combo-squat: apple,,,,,
applepppp.random-mail.com,1,Combo-squat: apple,,,,,
applegift.xyz,1,Combo-squat: apple,,dns@cloudflare.com,,,
applerobot.info,1,Combo-squat: apple,,,,,
applept.com,1,Combo-squat: apple,,dns@jomax.net,,,
apples4sale.com,1,Combo-squat: apple,,dns@jomax.net,,,
appleservices.online,1,Combo-squat: apple,,,,,
appleshps.website,1,Combo-squat: apple,,,,,
69gmail.com,1,Combo-squat: gmail,,hostmaster@69gmail.com,,,
applesmokedmeats.com,1,Combo-squat: apple,,dns@jomax.net,,,
appleton-lettings.com,1,Combo-squat: apple,,,,,
applesyard.cloud,1,Combo-squat: apple,,,,,
applet.live,1,Combo-squat: apple,,dns@cloudflare.com,,,
applegranite.com,1,Combo-squat: apple,,dns@cloudflare.com,,,
appletonafterschool.com,1,Combo-squat: apple,,,,,
applestemcell.org,1,Combo-squat: apple,,,,,
applewatchoutlet.com,1,Combo-squat: apple,,,,,
applevipp.com,1,Combo-squat: apple,,,,,
70gmail.com,1,Combo-squat: gmail,,hostmaster@70gmail.com,,,
applevuive.com,1,Combo-squat: apple,,,,,
arengmail.igg.biz,1,Combo-squat: gmail,,,,,
arabicliquidman.site,1,Combo-squat: liquid,,,,,
applemusic.web.id,1,Combo-squat: apple,,,,,
arnottcapitalbank.com,1,Combo-squat: lbank,,,,,
asawl.m.k.a.w.liquidlogisticsmanagement.com,1,Combo-squat: liquid,,,,,
72gmail.com,1,Combo-squat: gmail,,hostmaster@72gmail.com,,,
applecraft.online,1,Combo-squat: apple,,hostmaster@ns1.reg.ru,,,
astabilitybetsnapp.xyz,1,Combo-squat: stability,,,,,
astropaynoktasi.com,1,Combo-squat: okta,,,,,
archeologmails.ru,1,Combo-squat: gmail,,admin@archeologmails.ru.archeologmails.ru,,,
963gmail.com,1,Combo-squat: gmail,,master@share-dns.com,,,
73gmail.com,1,Combo-squat: gmail,,hostmaster@73gmail.com,,,
atomicwallet.lat,1,Combo-squat: atomicwallet,,,,,
aspotgmail.org,1,Combo-squat: gmail,,postmaster@messagingengine.com,,,
astripeofthezebra.com,1,Combo-squat: stripe,,dns@cloudflare.com,,,
74gmail.com,1,Combo-squat: gmail,,hostmaster@74gmail.com,,,
assetcrypto.com,1,Combo-squat: crypto,,protection@domainoverwatch.com,,,
75gmail.com,1,Combo-squat: gmail,,hostmaster@75gmail.com,,,
axiemeta.fun,1,Combo-squat: meta,,,,,
audoscale.net,1,Combo-squat: scale,,,,,
azureabyssazure.space,1,Combo-squat: azure,,dns@cloudflare.com,,,
76gmail.com,1,Combo-squat: gmail,,hostmaster@76gmail.com,,,
azureabyssazure.site,1,Combo-squat: azure,,dns@cloudflare.com,,,
azureabyssazure.store,1,Combo-squat: azure,,dns@cloudflare.com,,,
azurebfh.me,1,Combo-squat: azure,,,,,
astrophotogmail.ru,1,Combo-squat: gmail,,admin@astrophotogmail.ru.astrophotogmail.ru,,,
azures.live,1,Combo-squat: azure,,,,,
azuregiare.com,1,Combo-squat: azure,,,,,
azurelend.com,1,Combo-squat: azure,,,,,
azuretechtalk.net,1,Combo-squat: azure,,dns@jomax.net,,,
azure.cloudns.asia,1,Combo-squat: azure,,support@cloudns.net,,,
78gmail.com,1,Combo-squat: gmail,,hostmaster@78gmail.com,,,
babygatesshop.life,1,Combo-squat: gate,,,,,
7gmail.com,1,Combo-squat: gmail,,hostmaster@7gmail.com,,,
atariblockchainpartners.com,1,Combo-squat: block,,dns@cloudflare.com,,,
aryagate.net,1,Combo-squat: gate,,postmaster\@aryagate@net,,,
balor.apple.com,1,Combo-squat: apple,,,,,
79gmail.com,1,Combo-squat: gmail,,hostmaster@79gmail.com,,,
bagmail.store,1,Combo-squat: gmail,,,,,
barbecueliquidators.com,1,Combo-squat: liquid,,,,,
bastsellstripe.com,1,Combo-squat: stripe,,,,,
artificialintelligence.productions,1,Combo-squat: intel,,dns@cloudflare.com,,,
baremetalnetworks.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
balneologmail.com,1,Combo-squat: gmail,,dns@jomax.net,,,
b1gmail.epicgamer.org,1,Combo-squat: gmail,,,,,
ahmetamanvermez.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
bbruastripe.com,1,Combo-squat: stripe,,,,,
becgmail.site,1,Combo-squat: gmail,,,,,
begmail.store,1,Combo-squat: gmail,,,,,
80gmail.com,1,Combo-squat: gmail,,hostmaster@80gmail.com,,,
belugateam.info,1,Combo-squat: gate,,,,,
badungmail.cf,1,Combo-squat: gmail,,,,,
benchmarkmineralintelligence.com,1,Combo-squat: intel,,dns@cloudflare.com,,,
bestdealsamazon.shop,1,Combo-squat: amazon,,,,,
bachetesla.ir,1,Combo-squat: tesla,,dns@cloudflare.com,,,
81gmail.com,1,Combo-squat: gmail,,hostmaster@81gmail.com,,,
bigmail.club,1,Combo-squat: gmail,,,,,
bestcryptonews.one,1,Combo-squat: crypto,,,,,
bigmail.lol,1,Combo-squat: gmail,,dns@cloudflare.com,,,
benefit.travelersinsurance.click,1,Combo-squat: travelers,,,,,
bicentenebml.ru,1,Combo-squat: centene,,,,,
bigmailbox.top,1,Combo-squat: gmail,,,,,
bilgetrade.com,1,Combo-squat: etrade,,,,,
bigmail.store,1,Combo-squat: gmail,,dns@cloudflare.com,,,
binance-crypto-currencyexchanges.trade,1,Combo-squat: binance,,,,,
billgatescoin.site,1,Combo-squat: gate,,,,,
billgatescoins.site,1,Combo-squat: gate,,,,,
bigmail.info,1,Combo-squat: gmail,,dns@cloudflare.com,,,
artificialintelligenceseo.com,1,Combo-squat: intel,,,,,
azurefa.my.id,1,Combo-squat: azure,,idwebhost@jogjacamp.co.id,,,
binancebbt.net,1,Combo-squat: binance,,,,,
83gmail.com,1,Combo-squat: gmail,,hostmaster@83gmail.com,,,
binance-cryptocurren-cyexchanges.trade,1,Combo-squat: binance,,,,,
binanceglobalpoolspro.cloud,1,Combo-squat: binance,,,,,
84gmail.com,1,Combo-squat: gmail,,hostmaster@84gmail.com,,,
bbcgmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
binance-crypto-currency-exchanges.trade,1,Combo-squat: binance,,,,,
biometicsliquidvitamins.com,1,Combo-squat: liquid,,,,,
bingx.gotdns.ch,1,Combo-squat: bingx,,,,,
binance-cryptocurrencyexchanges.trade,1,Combo-squat: binance,,,,,
85gmail.com,1,Combo-squat: gmail,,hostmaster@85gmail.com,,,
bitonetrade-tutorial.com,1,Combo-squat: etrade,,,,,
bitcryptofund.com,1,Combo-squat: crypto,,,,,
bintz72.truckmetalworks.com,1,Combo-squat: meta,,,,,
binancepools.cloud,1,Combo-squat: binance,,freednsadmin@dnspod.com,,,
bitsofshit.com,1,Combo-squat: bitso,,,,,
bleubers.com,1,Combo-squat: uber,,,,,
bitso.design,1,Combo-squat: bitso,,dns@cloudflare.com,,,
block-node.com,1,Combo-squat: block,,,,,
block-coinhub.info,1,Combo-squat: block,,,,,
86gmail.com,1,Combo-squat: gmail,,hostmaster@86gmail.com,,,
binancecryptocurrencyexchanges.trade,1,Combo-squat: binance,,,,,
amazonomat.com,1,Combo-squat: amazon,,dns@cloudflare.com,,,
block-caching.com,1,Combo-squat: block,,,,,
blockbudg.xyz,1,Combo-squat: block,,,,,
bigmail.org,1,Combo-squat: gmail,,support@spaceship.com,,,
block-node.net,1,Combo-squat: block,,,,,
bizintelligenceadvisors.com,1,Combo-squat: intel,,admins@siteground.com,,,
87gmail.com,1,Combo-squat: gmail,,hostmaster@87gmail.com,,,
azurefa.web.id,1,Combo-squat: azure,,idwebhost@jogjacamp.co.id,,,
alunord.com,1,Combo-squat: luno,,alunord@com,,,
blockchain-wallet.live,1,Combo-squat: block,,,,,
block-this-for-gambling.cloud-ip.cc,1,Combo-squat: block,,support@cloudns.net,,,
bitcoinexchange.cash,1,Combo-squat: coinex,,,,,
blockbusterhits.info,1,Combo-squat: block,,,,,
blockbusterkiosk.com,1,Combo-squat: block,,,,,
blockchainalternativeinvestment.com,1,Combo-squat: block,,,,,
blockblocks.bid,1,Combo-squat: block,,,,,
blockchainworldexhibition.com,1,Combo-squat: block,,,,,
biohazardeliquid.com,1,Combo-squat: liquid,,dns@cloudflare.com,,,c696196d593266dc
blockchn-fza4i.com,1,Combo-squat: block,,,,,
blockchainworldfund.com,1,Combo-squat: block,,,,,
blackgate.tk,1,Combo-squat: gate,,,,,
blockchainworldeurope.com,1,Combo-squat: block,,,,,
blockchainworldfundmanagement.com,1,Combo-squat: block,,,,,
blockdigichain.com,1,Combo-squat: block,,,,,
block-node.org,1,Combo-squat: block,,,,,
blockcryptoo.com,1,Combo-squat: block,,,,,
blockblocks.party,1,Combo-squat: block,,,,,
blockchain-development-company.xyz,1,Combo-squat: block,,dns@cloudflare.com,,,
blocklattice.xyz,1,Combo-squat: block,,,,,
blackcashledger.com,1,Combo-squat: ledger,,dns@cloudflare.com,,,
blockersspy.com,1,Combo-squat: block,,,,,
blockmonent.com,1,Combo-squat: block,,,,,
blockoviapay.com,1,Combo-squat: block,,,,,
blockfilter.com,1,Combo-squat: block,,dns@jomax.net,,,
blockopsteam.com,1,Combo-squat: block,,,,,
blockchainlegal.technology,1,Combo-squat: block,,dns@cloudflare.com,,,
blockoviacoinpay.com,1,Combo-squat: block,,,,,
blocksolved.com,1,Combo-squat: block,,dns@namebright.com,,,
blockhouseco.com,1,Combo-squat: block,,dnsadmin@fatcow.com,,,
blockhousecalifornia.com,1,Combo-squat: block,,dnsadmin@fatcow.com,,,
blockthatmagefcjer.com,1,Combo-squat: block,,,,,
89gmail.com,1,Combo-squat: gmail,,hostmaster@89gmail.com,,,
bitbybit.bg,1,Combo-squat: bybit,,hostmaster@superhosting.bg,,,
blockchaindesktop.com,1,Combo-squat: block,,dns@cloudflare.com,,,
blongmail.com,1,Combo-squat: gmail,,dns@cloudflare.com,,,
blocknames.bid,1,Combo-squat: block,,,,,
bogmail.top,1,Combo-squat: gmail,,,,,
books.google.hu.smtp.gdofui.xyz,1,Combo-squat: google,,,,,
bogmail.store,1,Combo-squat: gmail,,,,,
books.google.hu.smtp.xhouse.xyz,1,Combo-squat: google,,dns@jomax.net,,,
bo-shopify.com,1,Combo-squat: shopify,,,,,
908gmail.com,1,Combo-squat: gmail,,hostmaster@908gmail.com,,,
blunomval.cf,1,Combo-squat: luno,,,,,
bounces.amazon.com,1,Combo-squat: amazon,,,,,
blunomval.ga,1,Combo-squat: luno,,,,,
btcpurchases.site,1,Combo-squat: chase,,,,,
brothersontheblockincva.com,1,Combo-squat: block,,,,,
blockenstock.com,1,Combo-squat: block,,dns@cloudflare.com,,,0000000000000000
90gmail.com,1,Combo-squat: gmail,,hostmaster@90gmail.com,,,
brgmail.com,1,Combo-squat: gmail,,,,,
business-intelligence-vendor.com,1,Combo-squat: intel,,,,,
buy-steroids-paypal.net,1,Combo-squat: paypal,,,,,
blog.metal-med.pl,1,Combo-squat: meta,,,,,
buyfacebooklikeslive.com,1,Combo-squat: facebook,,,,,
buy-steroids-paypal.com,1,Combo-squat: paypal,,,,,
buycheapfacebooklikes.net,1,Combo-squat: facebook,,,,,
bybit-cryptocurrencyexchanges.trade,1,Combo-squat: bybit,,,,,
booktangier.com,1,Combo-squat: okta,,support@spaceship.com,,,
buyliquidatedstock.com,1,Combo-squat: liquid,,,,,
bxgmail.com,1,Combo-squat: gmail,,,,,
blockgemini.org,1,Combo-squat: gemini,,dns@cloudflare.com,,,
bybit.gotdns.ch,1,Combo-squat: bybit,,,,,
byzoometri.com,1,Combo-squat: zoom,,,,,
blocked-drains-bushey.co.uk,1,Combo-squat: block,,,,,
bybite.site,1,Combo-squat: bybit,,,,,
bybit-crypto-currency-exchanges.trade,1,Combo-squat: bybit,,,,,
calendar-server.bounces.google.com,1,Combo-squat: google,,,,,
capitalbankcardct.com,1,Combo-squat: lbank,,,,,
c1buumy.ezgateway.net,1,Combo-squat: gate,,,,,
bybitcryptocurrencyexchanges.trade,1,Combo-squat: bybit,,,,,
btsblock.com,1,Combo-squat: block,,dns@cloudflare.com,,,b4c9d19f443e4578
byzoomania.my.id,1,Combo-squat: zoom,,,,,
c.gmailri.com,1,Combo-squat: gmail,,,,,
caem-gmail.com,1,Combo-squat: gmail,,dns@hostinger.com,,,
caldwellbanker.in,1,Combo-squat: lbank,,,,,
callwestgate.com,1,Combo-squat: gate,,protection@domainoverwatch.com,,,
93gmail.com,1,Combo-squat: gmail,,hostmaster@93gmail.com,,,
autozoomer.ru,1,Combo-squat: zoom,,,,,
cellulemblock.es,1,Combo-squat: block,,,,,
cc-shopify.com,1,Combo-squat: shopify,,,,,
cbyintel.ch,1,Combo-squat: intel,,,,,
capzoomer.my.id,1,Combo-squat: zoom,,dns@cloudflare.com,,,
cesmetatilcesme.xyz,1,Combo-squat: meta,,,,,
cc.gatewaybayern.click,1,Combo-squat: gate,,,,,
chatgpt-ar.com,1,Combo-squat: chatgpt,,,,,
bizcitizens.com,1,Combo-squat: citi,,support@bizcitizens.com,,,
94gmail.com,1,Combo-squat: gmail,,hostmaster@94gmail.com,,,
chaseabag.org,1,Combo-squat: chase,,dns@cloudflare.com,,,
chaseitc.com,1,Combo-squat: chase,,dns@cloudflare.com,,,
chatgpt.bounceme.net,1,Combo-squat: chatgpt,,,,,
95gmail.com,1,Combo-squat: gmail,,hostmaster@95gmail.com,,,
chatgpt.nyhtfhyjj.casacam.net,1,Combo-squat: chatgpt,,,,,
chatgptku.pro,1,Combo-squat: chatgpt,,support@spaceship.com,,,
blockchainanddefinews.com,1,Combo-squat: block,,shalabh\@web.gmail.com,,,
cdvp.waroengmail.com,1,Combo-squat: gmail,,,,,
chatgptku.cloud,1,Combo-squat: chatgpt,,dns@cloudflare.com,,,
catdogmail.live,1,Combo-squat: gmail,,hostmaster@trellian.com,,,
chatgptgo.web.id,1,Combo-squat: chatgpt,,dns@cloudflare.com,,,
96gmail.com,1,Combo-squat: gmail,,hostmaster@96gmail.com,,,
cheapfacebooklikes.net,1,Combo-squat: facebook,,,,,
cheapincometaxprep.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
carpometacmail.ru,1,Combo-squat: meta,,admin@carpometacmail.ru.carpometacmail.ru,,,
britishintelligence.co.uk,1,Combo-squat: intel,,abuse@freeola.net,,,
chatgptt.biz.id,1,Combo-squat: chatgpt,,dns@cloudflare.com,,,
chockandblock.com,1,Combo-squat: block,,,,,
chatgpt.linux-do.academy,1,Combo-squat: chatgpt,,,,,
cirocco.apple.com,1,Combo-squat: apple,,,,,
citi.articles.vip,1,Combo-squat: citi,,,,,
cignainsurancecoversrehab.info,1,Combo-squat: cigna,,,,,
chessliquidators.com,1,Combo-squat: liquid,,protection@domainoverwatch.com,,,
cities-countries.ru,1,Combo-squat: citi,,,,,
chogmail.com,1,Combo-squat: gmail,,dns@linode.com,,,
98gmail.com,1,Combo-squat: gmail,,hostmaster@98gmail.com,,,
chatgptuk.pp.ua,1,Combo-squat: chatgpt,,,,,
cheapcryptomail.online,1,Combo-squat: crypto,,cpanel@tech.namecheap.com,,,
citigatecunningham.com,1,Combo-squat: gate,,dns@cloudflare.com,,,
ciscoexpertsacademy.com,1,Combo-squat: cisco,,dns@cloudflare.com,,,
citiinter.com.sg,1,Combo-squat: citi,,,,,
citiesdeskpc.com,1,Combo-squat: citi,,,,,
citizen6y6.com,1,Combo-squat: citi,,,,,
citizenguide.earth,1,Combo-squat: citi,,,,,
citippgad.ga,1,Combo-squat: citi,,,,,
citizen.mailbo.store,1,Combo-squat: citi,,,,,
citizenkane.us,1,Combo-squat: citi,,,,,
citibanquesi.space,1,Combo-squat: citi,,dns@cloudflare.com,,,c6b055f512758bb2
citizenpharmacy.us,1,Combo-squat: citi,,dns@jomax.net,,,
citizenlaw.ru,1,Combo-squat: citi,,,,,
circumnavigmails.ru,1,Combo-squat: gmail,,admin@circumnavigmails.ru.circumnavigmails.ru,,,
casinocrypto.io,1,Combo-squat: crypto,,dns@cloudflare.com,,,87973c786163c396
citizensvegas.com,1,Combo-squat: citi,,,,,
citibet88login.com,1,Combo-squat: citi,,dns@cloudflare.com,,,
citizens.earth,1,Combo-squat: citi,,dns@jomax.net,,,
cloud.apple.com,1,Combo-squat: apple,,,,,
citizensearth.org,1,Combo-squat: citi,,,,,
citippgad.gq,1,Combo-squat: citi,,,,,
citippgad.tk,1,Combo-squat: citi,,,,,
citippgad.ml,1,Combo-squat: citi,,,,,
chatgptuy.my.id,1,Combo-squat: chatgpt,,idwebhost@jogjacamp.co.id,,,
classique-prems.com,1,Combo-squat: classiq,,,,,
cnpcapitalbank.com,1,Combo-squat: lbank,,,,,
clnd49org.appleid.com,1,Combo-squat: apple,,,,,
axionintellex.shop,1,Combo-squat: intel,,hostmaster@registrar-servers.com,,,
coincheckup.net,1,Combo-squat: coincheck,,,,,
cogmail.store,1,Combo-squat: gmail,,dns@jomax.net,,,
code-gmail.com,1,Combo-squat: gmail,,,,,
citinowcasino.net,1,Combo-squat: citi,,dns@cloudflare.com,,,
coloniallifee.com,1,Combo-squat: coloniallife,,,,,
cndsheetmetal.com,1,Combo-squat: meta,,dns@cloudflare.com,,,
coinexchange365.com,1,Combo-squat: coinex,,,,,
cityhotelbergenopzoom.com,1,Combo-squat: zoom,,dns@cloudflare.com,,,c6b055f512758bb2
azureexplained.com,1,Combo-squat: azure,,hostmaster@registrar-servers.com,,,
codex-gmail.my.id,1,Combo-squat: gmail,,dns@cloudflare.com,,,
comfort.gatewaybayern.click,1,Combo-squat: gate,,,,,
compassionfatiguetoronto.com,1,Combo-squat: etoro,,dns@cloudflare.com,,,
coreblockchain.academy,1,Combo-squat: block,,,,,
cnazure.com,1,Combo-squat: azure,,hostmaster@cnazure.com,,,
congatelephone.com,1,Combo-squat: gate,,,,,
corychase.xyz,1,Combo-squat: chase,,,,,
coracleansehelp.com,1,Combo-squat: oracle,,,,,
corychase.site,1,Combo-squat: chase,,,,,
commercecrypto.com,1,Combo-squat: crypto,,protection@domainoverwatch.com,,,
corrective.gatewaybayern.click,1,Combo-squat: gate,,,,,
akapple.com,1,Combo-squat: apple,,awsdns-hostmaster@amazon.com,,,
contact.travelersinsurance.click,1,Combo-squat: travelers,,,,,
cristianoguardami.ru,1,Combo-squat: guarda,,,,,
cc.apple45.xo.je,1,Combo-squat: apple,,,,,
4.3.3.7.0.7.3.0.e.2.a.8.0.0.0.0.0.0.0.0.3.a.5.8.8.b.d.0.1.0.0.2.fake.ip6.arpa.please.believe.this.ip6.arpa.it.is.truly.a.ip6.arpa.not.a.tempmail.service.do.u.now.other.service.i.know.gmail.com.outlook.com.so.on.exactly.https.www.163.com.fakemail.cc.cd,1,Combo-squat: gmail,,,,,
blocksmith-te.ch,1,Combo-squat: block,,hostmaster@infomaniak.ch,,,
4.3.3.7.0.7.3.0.e.2.a.8.0.0.0.0.0.0.0.0.3.a.5.8.8.b.d.0.1.0.0.2.fake.ip6.arpa.please.believe.this.ip6.arpa.it.is.truly.a.ip6.arpa.not.a.tempmail.service.do.u.now.other.service.i.know.gmail.com.outlook.com.so.on.fakemail.cc.cd,1,Combo-squat: gmail,,,,,
crypto-faucet.cf,1,Combo-squat: crypto,,,,,
crypto-mmm.com,1,Combo-squat: crypto,,,,,
crypto-boss770.top,1,Combo-squat: crypto,,dns@cloudflare.com,,,
crypto.perseimail.com,1,Combo-squat: crypto,,,,,
crypto-rates.info,1,Combo-squat: crypto,,,,,
crypto-nox.com,1,Combo-squat: crypto,,,,,
crypto.tyrex.cf,1,Combo-squat: crypto,,,,,
crypto1x1.xyz,1,Combo-squat: crypto,,,,,
bigatel.info,1,Combo-squat: gate,,hostmaster@registrar-servers.com,,,
crypto.wissens-wert.net,1,Combo-squat: crypto,,,,,
crypto1x1.info,1,Combo-squat: crypto,,,,,
cryptobitbyte.xyz,1,Combo-squat: crypto,,,,,
crypto777.com,1,Combo-squat: crypto,,hostmaster@registrar-servers.com,,,
crashproofcrypto.com,1,Combo-squat: crypto,,dns@cloudflare.com,,,
cryptoavalonsolhub.cloud,1,Combo-squat: crypto,,,,,
congcufacebook.com,1,Combo-squat: facebook,,dns@cloudflare.com,,,
crypto1x1.org,1,Combo-squat: crypto,,,,,
cryptoblaze.info,1,Combo-squat: crypto,,,,,
cryptoblad.online,1,Combo-squat: crypto,,,,,
cryptoboss-casin777.top,1,Combo-squat: crypto,,dns@cloudflare.com,,,
crypto-boss121.top,1,Combo-squat: crypto,,dns@cloudflare.com,,,
crypto-boss44.site,1,Combo-squat: crypto,,dns@cloudflare.com,,,
cryptoblad.nl,1,Combo-squat: crypto,,dns@cloudflare.com,,,
cryptoboss-casinoquest.fun,1,Combo-squat: crypto,,,,,
cryptoboss-gold.top,1,Combo-squat: crypto,,,,,
cryptoboss-casinonova.pics,1,Combo-squat: crypto,,dns@cloudflare.com,,,
bitcoinsandblockchainssc.com,1,Combo-squat: block,,dns@cloudflare.com,,,
cryptoboss-lucky.bond,1,Combo-squat: crypto,,,,,
cryptoboss-lucky.digital,1,Combo-squat: crypto,,,,,
angmail.com,1,Combo-squat: gmail,,dns@namebright.com,,,
anthemazrealestate.com,1,Combo-squat: anthem,,dns@namebright.com,,,
cryptoboss-casino665.top,1,Combo-squat: crypto,,dns@cloudflare.com,,,
