ASN,Name,Country,Source_List,Is_High_Value_Target,Target_Type
AS702,"UUNET - Verizon Business, US",US,Unknown,False,
AS7029,"WINDSTREAM - Windstream Communications LLC, US",US,Unknown,False,
AS7185,"QUADRANET-INTERNET-SERVICES - QuadraNet Internet Services, US",US,Unknown,False,
AS719,"ELISA-AS ELISA OYJ, FI",FI,Unknown,False,
AS7195,"EDGEUNO S.A.S, CO",CO,Unknown,False,
AS7203,"LEASEWEB-USA-SFO - Leaseweb USA, Inc., US",US,Unknown,False,
AS7224,"AMAZON-AS - Amazon.com, Inc., US",US,Unknown,False,
AS7349,"AS-TIERP-7349 - TierPoint, LLC, US",US,Unknown,False,
AS7418,"TELEFONICA CHILE S.A., CL",CL,Unknown,False,
AS7489,"HOSTUS-GLOBAL-AS HostUS, HK",HK,Unknown,False,
AS7506,"INTERQ GMO Internet Group, Inc., JP",JP,Unknown,False,
AS7545,"TPG-INTERNET-AP TPG Telecom Limited, AU",AU,Unknown,False,
AS7552,"VIETEL-AS-AP Viettel Group, VN",VN,Unknown,False,
AS7562,"HCNSEOCHO-AS-KR HCN Dongjak, KR",KR,Unknown,False,
AS7595,"READYSPACE-SG Readyspace Cloud Services, SG",SG,Unknown,False,
AS7598,"FUL-APAC-AS Forcepoint UK Limited, IN",IN,Unknown,False,
AS7684,"SAKURA-A SAKURA Internet Inc., JP",JP,Unknown,False,
AS77,"JHUAPL-AS - Johns Hopkins University Applied Physics Laboratory, US",US,Unknown,False,
AS7725,"COMCAST-7725 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS776,"FR-INRIA-SOPHIA INRIA Sophia-Antipolis, EU",EU,Unknown,False,
AS7765,"KOUMBIT - Koumbit, CA",CA,Unknown,False,
AS7850,"TN-ASN-CL - Tarakona Networks, LLC, US",US,Unknown,False,
AS786,"JANET Jisc Services Limited, GB",GB,Unknown,False,
AS792,"ORACLE-ASNBLOCK-ASN - Oracle Corporation, US",US,Unknown,False,
AS7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS7979,"SERVERS-COM - Servers.com, Inc., US",US,Unknown,False,
AS7992,"COGECOWAVE - Cogeco Connexion Inc., CA",CA,Unknown,False,
AS801,"AMAZON-LEO - Amazon Technologies Inc., US",US,Unknown,False,
AS803,"SASKTEL - Saskatchewan Telecommunications, CA",CA,Unknown,False,
AS8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",US,Unknown,False,
AS8100,"ASN-QUADRANET-GLOBAL - QuadraNet Enterprises LLC, US",US,Unknown,False,
AS8151,"UNINET, MX",MX,Unknown,False,
AS82,"OPENTEXT - Attachmate Corp., US",US,Unknown,False,
AS8218,"NEO-ASN Zayo Europe, FR",FR,Unknown,False,
AS8283,"COLOCLUE-AS Netwerkvereniging Coloclue, Amsterdam, Netherlands, NL",NL,Unknown,False,
AS833,"SWN-AS - Spearware Networks LLC, US",US,Unknown,False,
AS8339,"KABSI-AS, AT",AT,Unknown,False,
AS8400,"TELEKOM-AS, RS",RS,Unknown,False,
AS8412,"TMA Magenta Telekom, AT",AT,Unknown,False,
AS8422,"NETCOLOGNE, DE",DE,Unknown,False,
AS843,"F5-XC-NAE - F5, Inc., US",US,Unknown,False,
AS8437,"UTA-AS, AT",AT,Unknown,False,
AS8447,"A1TELEKOM-AT A1 Telekom Austria AG, AT",AT,Unknown,False,
AS8455,"ATOM86-AS ATOM86, NL",NL,Unknown,False,
AS846,"SOLV-OCC-01 - SOLV Energy, LLC, US",US,Unknown,False,
AS8468,"ENTANET ENTANET International Limited, GB",GB,Unknown,False,
AS8473,"BAHNHOF, SE",SE,Unknown,False,
AS8477,"ECHOSTARPL-AS ZTS Echostar Studio Poznan Poland, PL",PL,Unknown,False,
AS852,"TELUS Communications, CA",CA,Unknown,False,
AS8556,"LEVANTIS, CH",CH,Unknown,False,
AS8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",DE,Unknown,False,
AS861,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8612,"TISCALI-, IT",IT,Unknown,False,
AS863,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8632,"LOL-AS lu, LU",LU,Unknown,False,
AS864,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8648,"ONE-NETWORK, DE",DE,Unknown,False,
AS87,"INDIANA-AS - Indiana University, US",US,Unknown,False,
AS870,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8708,"DIGI-RO 75 Dr. Staicovici, RO",RO,Unknown,False,
AS871,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8717,"A1, BG",BG,Unknown,False,
AS875,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8758,"IWAY, CH",CH,Unknown,False,
AS876,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8764,"TELIA-LIETUVA, LT",LT,Unknown,False,
AS8767,"MNET-AS Germany, DE",DE,Unknown,False,
AS877,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8772,"NLINELLC, UA",UA,Unknown,False,
AS88,"PRINCETON-AS - Princeton University, US",US,Unknown,False,
AS882,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8829,"ELMONET-AS, FI",FI,Unknown,False,
AS884,"GONET-ASN-17 - GONET, CA",CA,Unknown,False,
AS8849,"MELBICOM-EU-AS Melbikomas UAB, LT",LT,Unknown,False,
AS886,"SBH-IX-SERVICES - COLLECTIVITE DE SAINT BARTHELEMY, FR",FR,Unknown,False,
AS8866,"VIVACOM-AS BULGARIA, BG",BG,Unknown,False,
AS8873,"WBERGNET, SE",SE,Unknown,False,
AS8881,"VERSATEL, DE",DE,Unknown,False,
AS8916,"PORTFAST, GB",GB,Unknown,False,
AS892,"EBSI-ISP-FO-01 - Emergent Biosolutions, US",US,Unknown,False,
AS8926,"MOLDTELECOM-AS Moldtelecom Autonomous System, MD",MD,Unknown,False,
AS8943,"JUMP, GB",GB,Unknown,False,
AS8953,"ASN-ORANGE-ROMANIA, RO",RO,Unknown,False,
AS8972,"GD-EMEA-DC-SXB1, DE",DE,Unknown,False,
AS9008,"ASN-VO Visual Online S.A. Luxembourg, LU",LU,Unknown,False,
AS9009,"M247, RO",RO,Unknown,False,
AS903,"UNIFIED-COMMUNICATIONS-TECHNOLOGIES - Unified Communications Technologies, LLC, US",US,Unknown,False,
AS9031,"EDPNETAPP, BE",BE,Unknown,False,
AS9044,"SOLNET, CH",CH,Unknown,False,
AS9050,"RTD Bucharest, Romania, RO",RO,Unknown,False,
AS906,"DMIT - DMIT Cloud Services, US",US,Unknown,False,
AS9063,"SAARGATE-AS VSE NET GmbH, DE",DE,Unknown,False,
AS9066,"BCC Hinter dem Turme 12, DE",DE,Unknown,False,
AS9070,"COOOLBOX, BG",BG,Unknown,False,
AS9087,"RACKDOG-EU, US",US,Unknown,False,
AS910,"NORTA-CANAL - RTA, US",US,Unknown,False,
AS9105,"TISCALI-UK TalkTalk Communications Limited, GB",GB,Unknown,False,
AS9136,"WOBCOM, DE",DE,Unknown,False,
AS9145,"EWETEL, DE",DE,Unknown,False,
AS9166,"CEGEKA-HASSELT, BE",BE,Unknown,False,
AS9269,"HKBN-AS-AP Hong Kong Broadband Network Ltd., HK",HK,Unknown,False,
AS9290,"GOHOSTING-AS-AP GoHosting, AU",AU,Unknown,False,
AS9312,"XTOM xTom, HK",HK,Unknown,False,
AS9335,"NTPCL-AS-AP National Telecom Public Company Limited, TH",TH,Unknown,False,
AS9370,"SAKURA-B SAKURA Internet Inc., JP",JP,Unknown,False,
AS9371,"SAKURA-C SAKURA Internet Inc., JP",JP,Unknown,False,
AS9381,"HKBNES-AS-AP HKBN Enterprise Solutions HK Limited, HK",HK,Unknown,False,
AS9412,"HCDS-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU",AU,Unknown,False,
AS9443,"VOCUS-RETAIL-AU Vocus Retail, AU",AU,Unknown,False,
AS945,"JP-77-20220621 MARU, JP",JP,Unknown,False,
AS9534,"MAXIS-AS1-AP Binariang Berhad, MY",MY,Unknown,False,
AS9667,"HOSTWORKS-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU",AU,Unknown,False,
AS9678,"HOSTINGINSIDE-INTL HostingInside LTD, TW",TW,Unknown,False,
AS97,"NTTA-97 - NTT America, Inc., US",US,Unknown,False,
AS979,"NETLAB-SDN - NetLab Global, US",US,Unknown,False,
AS9790,"TWO-DEGREES-AS-AP Two Degrees Networks Limited, NZ",NZ,Unknown,False,
AS9823,"PEARSON-APAC Pearson Group, AU",AU,Unknown,False,
AS9829,"BSNL-NIB National Internet Backbone, IN",IN,Unknown,False,
AS9925,"HKTDCS-AS-AP VDC Powerbase Hong Kong Data Centers Limited, HK",HK,Unknown,False,
AS9931,"NTPCL-AS-AP National Telecom Public Company Limited, TH",TH,Unknown,False,
