mx_host,domain_count,primary_asn
adiq-eu.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.adiathfmals.com,1,"AS12586 (ASGHOSTNET, DE)"
admail.online,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.adjudmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
admin4cloud-net.mail.protection.outlook.com,1,
adm-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.adjustmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.admint.club,1,"AS16276 (OVH, FR)"
mail.admifml.com,1,"AS12586 (ASGHOSTNET, DE)"
mx2.adipex7z.com,1,"AS200107 (KL-EXT, CH)"
mail.adminis.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.admiration.site,1,"AS212477 (ROYALE-AS, NL)"
mail.administramail.ru,1,"AS12586 (ASGHOSTNET, DE)"
adobe-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.administraemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.admirelimo.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.administramails.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.admintoplist.com,1,"AS51167 (CONTABO, DE)"
adobg.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
vidar.edeinternet.net,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
adobz-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
adobe8.com,1,"AS26337 (OIS1 - Oso Grande IP Services, LLC, US)"
adoropet-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
adolfhitlerspeeches.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.admonishebml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.adpi.com,1,"AS55293 (A2HOSTING - A2 Hosting, Inc., US)"
mxa-0006eb01.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
adoptioncrossroads-org.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.adone.com,1,"AS60781 (LEASEWEB-NL-AMS-01 Netherlands, NL)"
adobe6.com,1,"AS214036 (ULTAHOST-AS, US)"
adpt-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.adolescjmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
adpo-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx2.pub.mailpod9-cph3.one.com,1,"AS51468 (ONECOM, DK)"
adofe.com,1,"AS16276 (OVH, FR)"
adt-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
adresse.infos.st,1,"AS16276 (OVH, FR)"
mail.adrenocortmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mxb-0032c001.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mail.adsorbabfmals.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.adulfmals.com,1,"AS12586 (ASGHOSTNET, DE)"
adresse.biz.st,1,"AS16276 (OVH, FR)"
mail.adulttoys.com,1,"AS20001 (TWC-20001-PACWEST - Charter Communications Inc, US)"
mail.advantagebussines.online,1,"AS203446 (AS203446, GB)"
advanceclean-co-nz.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.advgamer.cc,1,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.laivue.com,1,"AS24940 (HETZNER-AS, DE)"
adobo.com,1,"AS47846 (SEDO-AS, DE)"
mail.advitise.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
gator4259.hostgator.com,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
mail.adsignifmail.com,1,"AS197695 (AS-REG, RU)"
mx.adzillastudio.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.aceomail.com,1,"AS12586 (ASGHOSTNET, DE)"
aeai.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
acgmetals-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
aedp-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx-postz5r4.adviseity.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mxa-00102601.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mail.acetoamail.ru,1,"AS12586 (ASGHOSTNET, DE)"
adxp-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
acetylcholinmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
advancedequinedentistry.com,1,"AS38623 (VIETTELCAMBODIA-AS-AP ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE., KH)"
aefna-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
_dc-mx.4735341d96c9.aegis-conference.eu,1,"AS205275 (ROMARG, RO)"
mail.aerezzje.xyz,1,"AS24940 (HETZNER-AS, DE)"
mxb-0006a701.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
mail.acipensemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
aelp-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.aerobicservice.com,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
mail.aeryn.shop,1,"AS51167 (CONTABO, DE)"
advair-coupons.com,1,"AS37907 (DIGIROCK DigiRock, Inc., JP)"
mail.aeroemmale.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.aetheron.cfd,1,"AS203446 (AS203446, GB)"
mail.aethermails.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.aeroxboy.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.aerosinfl.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.aerotheramail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.aerotonoli.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.aerotherapmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
aetnadentaloffers-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
usa.mx1.mailanyone.net,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
acllp.com.mx1.fusemail.net,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mail.actinometruby.ru,1,"AS12586 (ASGHOSTNET, DE)"
acton-plumber-w3.co.uk,1,"AS42831 (UKSERVERS-AS UK Dedicated Servers, Hosting and Co-Location, GB)"
adamarket.my.id,1,"AS136052 (IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID)"
mail.affairmail.com,1,"AS12586 (ASGHOSTNET, DE)"
afglca-com0i.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mxa-001f5701.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
a937749.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.afremails.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail1.aeta-audio.com,1,"AS5410 (BOUYGTEL-ISP, FR)"
mail.afmail.com,1,"AS13037 (ZEN-AS Zen Internet - UK, GB)"
smtp.sendfiend.com,1,"AS44381 (ITSJEFEN-AS, NO)"
afternic-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx2.affricca.com,1,"AS200107 (KL-EXT, CH)"
affcats.com,1,"AS146943 (TIER4CLOU-AS Tier 4 Cloud Services, IN)"
afun-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.afunthingtodo.com,1,"AS29873 (BIZLAND-SD - Newfold Digital, Inc., US)"
mail.agammaglobulifmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.agathokamail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.agamogeninf.com,1,"AS12586 (ASGHOSTNET, DE)"
afw.fr.nf,1,"AS16276 (OVH, FR)"
aghayeseo.com,1,"AS51026 (MOBINHOSTINFRASTRUCTURE, IR)"
mail.agglutinmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
agentoto4d.org,1,"AS21859 (ZEN-ECN - Zenlayer Inc, US)"
mail.agp.edu.pl,1,"AS16276 (OVH, FR)"
mail.agonirsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.agricultumail.ru,1,"AS12586 (ASGHOSTNET, DE)"
agpb-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.agribusinruby.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.agricultuolml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.agrogeomail.com,1,"AS12586 (ASGHOSTNET, DE)"
agsmechanicalinc-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
agridaya.com,1,"AS58487 (CRI-AS-AP CV. Rumahweb Indonesia, ID)"
mail.agrmails.ru,1,"AS12586 (ASGHOSTNET, DE)"
aha-video.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.actinoptolml.ru,1,
mail.agrostogrmails.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.actrses.com,1,
mail.acuntco.com,1,
mail.acucre.com,1,
mx1-eu.emailsecurity.app,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
m-13b.th.seeweb.it,1,
mail.agyemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mailhost.adacautomotive.com,1,
mail.agrovideo.com.br,1,"AS16276 (OVH, FR)"
ahc-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
ahene.com,1,"AS32244 (LIQUIDWEB - Liquid Web, L.L.C, US)"
mx.ahihimail.com,1,"AS7393 (CYBERCON - CYBERCON, INC., US)"
ahmm-co-uk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ahrefto.site,1,"AS198610 (BEGET-AS, RU)"
_dc-mx.21f271ee0cae.ai2111.com,1,"AS7393 (CYBERCON - CYBERCON, INC., US)"
mx.ai-rbnb.com,1,"AS29873 (BIZLAND-SD - Newfold Digital, Inc., US)"
aibnb-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ahouse.top,1,"AS24940 (HETZNER-AS, DE)"
aieen.com,1,"AS51167 (CONTABO, DE)"
aidweightloss.co.uk,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mail.aichmopmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx1.aikq.de,1,"AS60294 (DE-DGW Deutsche Glasfaser Wholesale Internet, DE)"
1aspmx.l.google.com,1,
aifreetoolz.com,1,"AS24940 (HETZNER-AS, DE)"
aena-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
aetn-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
addy.thatxtreme.dev,1,"AS16276 (OVH, FR)"
mail.aetiinf.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.ai-report.ru,1,"AS57494 (ADMAN-AS, RU)"
emailfwd.airbnbz.com,1,"AS16276 (OVH, FR)"
aircapitol-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
ailocal.ro,1,"AS56654 (AS56654, RO)"
mx6.aircargomax.us,1,
mx0.airecipebox.com,1,"AS34011 (GD-EMEA-DC-CGN1, DE)"
w01fe010.kasserver.com,1,"AS34788 (NMM-AS D - 02742 Friedersdorf Hauptstrasse 68, DE)"
mx6.airjordanoutletclub.us,1,
mail.afisha.biz.ua,1,
mail.airmailbox.website,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.airmaiil.com,1,"AS12586 (ASGHOSTNET, DE)"
airsmtp.com,1,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
airsuspension-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
airtalkwireless-com.mail.eo.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
airsi-de.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.00two.shop,1,"AS16276 (OVH, FR)"
mail.airxr.ru,1,"AS56577 (ASRELINK, RU)"
mail.aitechwala.site,1,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mail.aituvip.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.aitmofml.ru,1,"AS12586 (ASGHOSTNET, DE)"
aiwritingmeta-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.aixnv.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.aitolml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.aixne.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.ajaxgptai.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.agrifinance.org,1,"AS37061 (Safaricom, KE)"
01p-co-jp.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
ajg-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ajeeb.email,1,"AS12876 (Online SAS, FR)"
mail.aimserv.com,1,"AS24589 (TELENETSIA-AS Telenet AUT-NUM peering specification object, LV)"
mail.agoranews.top,1,"AS16276 (OVH, FR)"
cname.chacuo.net,1,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
ajmail.com.1.0001.arsmtp.com,1,"AS53780 (AS-APPRIVER - APPRIVER LLC, US)"
mmx0.mail.ovh.net,1,
mx2.0662dq.com,1,"AS200107 (KL-EXT, CH)"
_dc-mx.b215ef89999d.akara-ise.com,1,"AS56067 (METRABYTE-TH 453 Ladplacout Jorakhaebua, TH)"
mail.akdip.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.ailicke.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
hunterslaptop.0box.net,1,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.aicraft.agency,1,"AS29182 (RU-JSCIOT, RU)"
mxs.ht-systems.ru,1,"AS12616 (HOSTING-MSK, RU)"
air.com,1,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mail.0hdear.com,1,"AS47583 (AS-HOSTINGER, CY)"
akugu.com,1,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
mx1.hostinger.web.tr,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
akamail.com,1,"AS55293 (A2HOSTING - A2 Hosting, Inc., US)"
mx1.0clock.org,1,"AS200107 (KL-EXT, CH)"
mx6.emailowl.com,1,"AS20473 (AS-VULTR - The Constant Company, LLC, US)"
mx.0kn.tech,1,"AS29802 (HVC-AS - HIVELOCITY, Inc., US)"
pmx1.afp.com,1,"AS10806 (AFP-NET - AGENCE FRANCE PRESSE, US)"
alack-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
alarmsysteem-online.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
alaskaair-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
p.0ut.online,1,"AS401696 (COGNETCLOUD - cognetcloud INC, US)"
mail9.alapage.ru,1,"AS207728 (EUROHOSTER Hosting Provider EuroHoster Ltd., BG)"
mail0001.0ne.lv,1,"AS24940 (HETZNER-AS, DE)"
_dc-mx.abc7151628d9.albaspecials.com,1,"AS20857 (TRANSIP-AS Amsterdam, the Netherlands, NL)"
mail.alassian.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.albos.in,1,"AS44486 (SYNLINQ synlinq.de, DE)"
12-co-uk0c.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.albigmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.albocinemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alcapt.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alcapml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alcody.com,1,"AS18779 (EGIHOSTING - EGIHosting, US)"
mx6.4-speed.net,1,"AS13649 (ASN-FLEXENTIAL - Flexential Colorado Corp., US)"
mail.alcohfmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alcoholimail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx2.alaskasolareclipse.com,1,"AS216139 (IRONHOST, GB)"
mail.alcoholommail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.alcoholomemy.com,1,"AS12586 (ASGHOSTNET, DE)"
aldeyaa-ae.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.alabama-nedv.ru,1,"AS59729 (ITL-BG, US)"
mail.alcohrsmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.air-inbox.com,1,
mx6.alegrabrasil.com,1,
1010bo-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.alexaninf.com,1,"AS12586 (ASGHOSTNET, DE)"
malibuzz.107punto7.com,1,"AS51167 (CONTABO, DE)"
mail.alexisalo.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.1-obivka-mebeli-vminske.ru,1,"AS44094 (WEBHOST1-AS, RU)"
mail.alexiphamails.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alexitemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.10minutemail.be,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
algonquinheights-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.10minut.xyz,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
alhutaib-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
_dc-mx.4b51a05ff504.10minutesemail.net,1,"AS24940 (HETZNER-AS, DE)"
mail.algomeemi.com,1,"AS12586 (ASGHOSTNET, DE)"
algiardinodifranco.com,1,"AS395092 (SHOCK-1 - Shock Hosting LLC, US)"
antispam.websahibi.com,1,"AS397563 (ADEOXTECH - ADEOX, US)"
mail.10minutenemail.de,1,"AS197540 (NETCUP-AS netcup GmbH, DE)"
alicebob-com01c.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ailem.info,1,"AS3209 (VODANET International IP-Backbone of Vodafone, DE)"
mail.112583.xyz,1,"AS51167 (CONTABO, DE)"
mail.alikando.su,1,"AS212477 (ROYALE-AS, NL)"
mail.10minutemail.pl,1,"AS50599 (Autonomous System for Dataspace P.S.A., PL)"
mx.111222.pl,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.115200.xyz,1,"AS45102 (ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN)"
mail.aliasprojekt.pl,1,"AS203417 (LH, PL)"
mail.alimentotmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail20.lh.pl,1,"AS203417 (LH, PL)"
mail.alisaol.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx1.free.fr,1,"AS12322 (PROXAD, FR)"
mail.alkalinewaterus.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.all-mail.net,1,"AS47583 (AS-HOSTINGER, CY)"
mail.alkalmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
alifdz.com,1,"AS16276 (OVH, FR)"
mail.12244.xyz,1,
mail.alkalifmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.alkalimfri.com,1,"AS12586 (ASGHOSTNET, DE)"
mx.123-m.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx1.allaboutdogstraining.com,1,"AS24940 (HETZNER-AS, DE)"
allanjosephbatac.com,1,"AS18779 (EGIHOSTING - EGIHosting, US)"
_dc-mx.f94a66f6987e.1234techland.info,1,"AS204601 (PODAON, NL)"
ak.gy,1,"AS7506 (INTERQ GMO Internet Group, Inc., JP)"
sm.alistate.com,1,"AS11042 (NTHL - NETWORK TRANSIT HOLDINGS LLC, US)"
123anddone.com,1,"AS27589 (MOJOHOST - MOJOHOST, US)"
mail.allegsemail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.allemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.allegoricfl.com,1,"AS12586 (ASGHOSTNET, DE)"
mx.allfreemail.net,1,"AS16276 (OVH, FR)"
allhostguide-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.allegorimail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.allegmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx.12gmail.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
alling-bet3.com,1,"AS39521 (TNGNET, NL)"
mail.allionmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.allitermail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx.allmp3stars.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mx.allmarkshare.info,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.1337.care,1,"AS44486 (SYNLINQ synlinq.de, DE)"
mx0.1337.email,1,"AS197540 (NETCUP-AS netcup GmbH, DE)"
alloggia.de,1,"AS3209 (VODANET International IP-Backbone of Vodafone, DE)"
125-jahre-kudamm.de,1,"AS5539 (SPACENET SpaceNET AG, DE)"
mail.allotropolml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.allopatrmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.allopatrolml.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.123info.ru,1,"AS57494 (ADMAN-AS, RU)"
mx.12hourmail.com,1,"AS16276 (OVH, FR)"
hallenberg.com,1,"AS197540 (NETCUP-AS netcup GmbH, DE)"
mail.14-8000.ru,1,"AS51167 (CONTABO, DE)"
mx1.allpaydayloans.info,1,"AS200107 (KL-EXT, CH)"
itoa.1337.no,1,"AS34989 (SERVETHEWORLD-AS, NO)"
allstage-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
allstate-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
allstat-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
14n-co-uk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
133mail.cn,1,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mail.allfolk.ru,1,"AS44094 (WEBHOST1-AS, RU)"
allstats.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mx1.mysuperpageshosting.com,1,"AS30447 (INFB2-AS - Internet Names For Business Inc., CA)"
mx.allwebemails.com,1,"AS16276 (OVH, FR)"
15qm.com,1,"AS9370 (SAKURA-B SAKURA Internet Inc., JP)"
_dc-mx.922de7792365.1701host.com,1,"AS33028 (AS33028 - VEXXHOST, Inc., CA)"
mail.15h.ru,1,"AS50340 (SELECTEL-MSK, RU)"
mail.almatips.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
almarcontainergroup-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
almanara.info,1,"AS36218 (WHG-CAN, GB)"
167mail.com,1,"AS33182 (DIMENOC - HostDime.com, Inc., US)"
alobotanics.com,1,"AS59253 (LEASEWEB-APAC-SIN-11 LEASEWEB SINGAPORE PTE. LTD., SG)"
mail.alosp.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.almail.com,1,"AS4685 (ASAHI-NET Asahi Net, JP)"
0u.ro,1,"AS16276 (OVH, FR)"
alpenit-at.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.alotevi.com,1,"AS47583 (AS-HOSTINGER, CY)"
alpha-web.net,1,"AS47583 (AS-HOSTINGER, CY)"
ms1.fishyes.net,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mx01.mail.alibaba.com,1,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
mail.alopfmals.com,1,"AS12586 (ASGHOSTNET, DE)"
15963.fr.nf,1,"AS16276 (OVH, FR)"
alphatech-llc.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
alphax.fr.nf,1,"AS16276 (OVH, FR)"
mail02.lombardodier.com,1,"AS8220 (COLT COLT Technology Services Group Limited, GB)"
mail.18am.ru,1,"AS62082 (HOSTLAND, RU)"
mail.18dewa.net,1,"AS212238 (CDNEXT, GB)"
